Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Asian Environmental Humanities: Landscapes in Transition,4.7,Beginner level,Approx. 13 hours to complete,Flexible schedule,178 reviews,,[],"['The Roots and Routes of Asian Environmental Thought', 'Entangled Landscapes - Chinese Garden Concepts and Global Environments', 'Indian Religious Approaches: Two Communities', 'Environment in India: Concepts and Socio-Economic Conditions', 'East Asian Environmentalism']",[],University of Zurich,Arts and Humanities,https://www.coursera.org/learn/asian-environmental-humanities
Electronic Music Performance Techniques,4.2,Intermediate level,6 hours (approximately),Flexible schedule,27 reviews,,"['Music Arrangement', 'Music', 'Electronic Digital Instrument', 'Performance Technique', 'Live Looping']","['Welcome to Electronic Music Performance Techniques', 'Drum Patterns', 'Harmonic Accompaniment', 'Melody and Bass Line', 'Performing an Arrangement']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/edi-performance-techniques
"History of Rock, Part Two",4.8,Beginner level,Approx. 12 hours to complete,Flexible schedule,453 reviews,Students will be able to summarize and describe how rock music progressed from the early 1970's through the early 1990's. ,[],"['Introduction', 'The Growing Rock Monster (1970-77)', 'Black Pop, Reggae, and the Rise of Disco (1970-79)', 'Mainstream Rock, Punk, and New Wave (1975-79)', 'I Want My MTV (1980-89)', 'Heavy Metal, Rap, and Indie Rock (1980-89)', 'Alternative Rock, Rock Alternatives, and Widening Gaps (the 1990s)']",[],University of Rochester,Arts and Humanities,https://www.coursera.org/learn/history-of-rock-2
"¿Cómo persuadir? Jugando con palabras, imágenes y números",4.4,Beginner level,Approx. 6 hours to complete,Flexible schedule,"3,040 reviews",,"['Psychology', 'Lexicon', 'Persona (User Experience)', 'Presentation', 'Linguistics']","['Bienvenida', 'Las palabras, las imágenes y los números en la argumentación', 'Jugando con palabras', 'Jugando con imágenes', 'Jugando con números']","['Jordi Vallverdú', 'Oriol Farrés']",Universitat Autònoma de Barcelona,Arts and Humanities,https://www.coursera.org/learn/como-persuadir
Teoria Musical,4.6,Beginner level,Approx. 17 hours to complete,Flexible schedule,66 reviews,,[],"['BOAS-VINDAS', 'Introdução à Percepção & Capoeira Angola na Bahia', 'Escala Maior & Música Gaúcha', 'Harmonia Diatônica Maior & a Música de Minas Gerais', 'Escala Menor Natural & Samba no Rio de Janeiro', 'Modo Mixolídio & Baião', 'Revisão & Composição']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/teoria-musical
Introducción a las humanidades digitales,4.7,Beginner level,Approx. 11 hours to complete,Flexible schedule,44 reviews,,"['Research Methods', 'human computer interaction', 'Project Planning']","['Proyectos en Humanidades Digitales', 'Diseña un proyecto de humanidades digitales', 'Herramientas para las humanidades digitales', 'Licencias y proyectos en humanidades digitales']","['Miriam Peña Pimentel', 'Adriana Álvarez Sánchez', 'Ernesto Priani Saiso']",Universidad Nacional Autónoma de México,Arts and Humanities,https://www.coursera.org/learn/hd
Improvisación de jazz ,4.9,Intermediate level,Approx. 14 hours to complete,Flexible schedule,254 reviews,,[],"['BIENVENIDA', 'LA IMPROVISACIÓN COMO IDIOMA', 'EL VOCABULARIO DEL IMPROVISADOR', 'CÓMO ELEGIR ESCALAS EN TIEMPO REAL', 'ARMONÍA PARA IMPROVISADORES', 'TEMA Y VARIACIÓN']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/improvisacion-de-jazz
Introducción a la Producción y Apreciación musical,,Beginner level,Approx. 4 hours to complete,Flexible schedule,,,[],"['Semana 1', 'Semana 2', 'Semana 3', 'Semana 4', 'Semana 5', 'Cierre']",[],SAE Institute México,Arts and Humanities,https://www.coursera.org/learn/introduccin-a-la-produccin-y-apreciacin-musical
The Modern and the Postmodern (Part 1),4.8,,Approx. 11 hours to complete,Flexible schedule,964 reviews,,[],"['Course Pages', 'Philosophy, Modernity, and Intellectual History', 'What is Enlightenment?', 'From Enlightenment to Revolution', ""Modernism and Art for Art's Sake"", 'Re-imagining the World', 'From Struggle to Intensity', 'Paintings']",[],Wesleyan University,Arts and Humanities,https://www.coursera.org/learn/modern-postmodern-1
The Emergence of the Modern Middle East - Part II,4.8,,Approx. 11 hours to complete,Flexible schedule,499 reviews,,[],"['WEEK 1', 'WEEK 2', 'WEEK 3', 'WEEK 4', 'WEEK 5']",[],Tel Aviv University,Arts and Humanities,https://www.coursera.org/learn/modern-middle-east-2
The Epistemic Quest for Truth: Introduction to epistemology,4.4,Beginner level,Approx. 6 hours to complete,Flexible schedule,21 reviews,,[],"['The theory of knowledge', 'The analysis of knowledge', 'The possibility of knowledge', 'The structure of knowledge', 'The kinds of knowledge', 'The value of knowledge']",[],Erasmus University Rotterdam,Arts and Humanities,https://www.coursera.org/learn/epistemology
Getting Your Film off the Ground ,4.6,Beginner level,Approx. 24 hours to complete,Flexible schedule,47 reviews,,[],"['Introduction to Getting Your Film Off The Ground', 'Week 1: Applying for Grants', 'Week 2: Making Your Website', 'Week 3: Developing Your Social Media, Newsletter, and Press Presence', 'Week 4: Crowdfunding and Finding Investors ']",[],Michigan State University,Arts and Humanities,https://www.coursera.org/learn/film-off-ground
Magna Carta and its Legacies: Freedom and protest,4.5,Beginner level,Approx. 9 hours to complete,Flexible schedule,55 reviews,,[],"['Week One | Magna Carta, Parliament and the Law 1215-1300', 'Week Two | The Reinvention of Magna Carta, 1508-1642', 'Week Three | Magna Carta: Civil War to Revolution, 1642-1776', 'Week Four | Magna Carta and the wider world: Constitution Making', 'Week Five | Commemoration and Memorialisation', 'Week Six | Magna Carta: a History of an Argument c.1800-2015']",[],University of London,Arts and Humanities,https://www.coursera.org/learn/magna-carta
 Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life,4.6,Beginner level,Approx. 18 hours to complete,Flexible schedule,555 reviews,,[],"['Getting started', 'Socrates and the Examined Life', ""Descartes' Essence"", 'A re-casting of the Mind/Body problem', 'MIND AND SELF: Some Aspects of Human Nature', 'Final assessment']",[],The University of Edinburgh,Arts and Humanities,https://www.coursera.org/learn/know-thyself-the-examined-life
"Gabriel García Márquez entre el poder, la historia y el amor",4.8,Beginner level,Approx. 30 hours to complete,Flexible schedule,141 reviews,,[],"['La increíble y triste historia de la cándida Eréndira y de su abuela desalmada', 'El otoño del patriarca - Parte I', 'El otoño del patriarca - Parte II', 'Crónica de una muerte anunciada', 'El amor en los tiempos del colera', 'El general en su laberinto - Parte I', 'El general en su laberinto - Parte II', 'Del amor y otros demonios']","['Hugo Ramírez', 'Andrea Junguito']",Universidad de los Andes,Arts and Humanities,https://www.coursera.org/learn/gabriel-garcia-marquez-poder-historia-amor
A complexidade sensível: Um paralelo entre videogames e arte,4.7,,Approx. 8 hours to complete,Flexible schedule,224 reviews,,[],"['Conceitos Básicos', 'Paradigmas da arte', 'Paradigmas dos videogames', 'Videogames rompendo fronteiras', 'Conceitos Avançados', 'Processos de Criação', 'Reflexões de Postmortem']","['Julia Stateri', 'Edson do Prado Pfutzenreuter ']",Universidade Estadual de Campinas,Arts and Humanities,https://www.coursera.org/learn/videogames
The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,4.4,Beginner level,Approx. 8 hours to complete,Flexible schedule,305 reviews,,[],"['From ruins to a full evidence local history (methods, procedures, tools)', 'From a border land to the largest settlement in Latium (13th–9th cent. b.c.e.)', 'A city - ruled by kings - is born (8th – 7th century b.c.e.).', 'New kings before a new State (6th – 3rd century b.c.e.).', 'The Masters of an Empire (2nd - end of 1st century b.c.e.)', 'The Capital of the Empire (end of 1st century b.c.e. – beginning of 1st century c.e.)', 'The Golden City (1st – 2nd century c.e.).', 'The Golden City and her decline (3rd – 6th century c.e.)']",[],Sapienza University of Rome,Arts and Humanities,https://www.coursera.org/learn/palatine-hill-archaeology-history
Leer a Macondo: la obra de Gabriel García Márquez,4.9,,Approx. 21 hours to complete,Flexible schedule,357 reviews,,[],"['Introducción al curso y La hojarasca ', 'El coronel no tiene quien le escriba', 'Los funerales de la Mamá Grande', 'La mala hora', 'Cien años de soledad- Primera parte', 'Cien años de soledad- Segunda parte']","['Andrea Junguito', 'Adolfo León Caicedo', 'Camilo Ernesto Hernández', 'Hugo Ramírez', 'Andrea Junguito']",Universidad de los Andes,Arts and Humanities,https://www.coursera.org/learn/macondo-gabriel-garcia-marquez
Photography Capstone Project,4.8,Intermediate level,20 hours (approximately),Flexible schedule,535 reviews,,"['Art', 'Project', 'Photography', 'Writing']","['CAPSTONE PROJECT LAUNCH!', 'Learning from others', 'Learning more about critically analyzing', 'Mid-Term review time!', 'Questions and Answers', 'Inspiration and Perspiration!', 'Reveal the Capstone Projects!', 'Review, Reflect, and Go Beyond!']","['Peter Glendinning', 'Mark Valentine Sullivan']",Michigan State University,Arts and Humanities,https://www.coursera.org/learn/photography-project
Writing Stories About Ourselves,4.3,Beginner level,9 hours (approximately),Flexible schedule,88 reviews,,[],"['What Can We Learn From Fiction?', 'Train Your Eye Like a Filmmaker', 'Opening the Story', 'The Joys and Pitfalls of Dialogue']",[],Wesleyan University,Arts and Humanities,https://www.coursera.org/learn/writing-about-ourselves
Introducción a la producción musical ,4.9,Intermediate level,6 hours (approximately),Flexible schedule,182 reviews,,[],"['La producción musical como práctica creativa', 'Teoría del sonido,  grabación y edición de audio', 'Introducción a la teoría de la música y secuenciamiento MIDI', 'Estructuras musicales e introducción a la postproducción']",[],Universidad Nacional Autónoma de México,Arts and Humanities,https://www.coursera.org/learn/intro-produccion-musical
"Interactive, Nonlinear Stories with Twine",,Intermediate level,3 hours,,,Develop an interactive (game alike) story.Engage with computer programming in the context of creative writing.Create a psychedelic experience for the readers of your story.,"['Mapping', 'Creative Writing', 'Storytelling', 'Coding']",['Learn step-by-step'],[],Coursera Project Network,Arts and Humanities,https://www.coursera.org/projects/interactive-stories-twine
Effectively delivering the news to your audience,4.8,Intermediate level,14 hours (approximately),Flexible schedule,297 reviews,,[],"['Welcome to Course 3!', 'Earning and keeping trust', 'Preparing your news report', 'More than words', 'Keeping the news conversation going']","['Joanne C. Gerstner', 'Jeremy Steele', 'David Poulson', 'Eric Freedman', 'Joe Grimm', 'Lucinda D. Davenport', 'Joanne C. Gerstner']",Michigan State University,Arts and Humanities,https://www.coursera.org/learn/deliver-the-news
Composición de canciones,4.7,,22 hours (approximately),Flexible schedule,174 reviews,,[],"['Bienvenido a Composición de Canciones', 'El viaje de una canción', 'Parar y arrancar', 'GPS Sónico - Mapeando tu canción con rima', 'Agregando movimiento ', 'Escribir la canción (""Hobo Wind"")', 'Agregando los toques finales']",['Pat Pattison'],Banco Interamericano de Desarrollo,Arts and Humanities,https://www.coursera.org/learn/composicion-canciones
Free Will and Neuroscience,,,9 hours (approximately),Flexible schedule,,,[],"['Module 1: Neuroscientific Arguments Against Free Will', 'Module 2: The Neuroscience of Free Will: Part 1', 'The Neuroscience of Free Will: Part 2']",[],Dartmouth College,Arts and Humanities,https://www.coursera.org/learn/free-will-and-neuroscience
The Basics of Libertarian Free Will,,,6 hours (approximately),Flexible schedule,,,[],"['Module 1: The Big Questions', 'Module 2: Causation and Consciousness', 'Module 3: The Philosophy of Free Will']",[],Dartmouth College,Arts and Humanities,https://www.coursera.org/learn/the-basics-of-libertarian-free-will
"Neural Basis of Imagination, Free Will, and Morality",,,5 hours (approximately),Flexible schedule,,,[],"['Module 1: Neural Basis of Imagination and Decision Making', 'Module 2: Free Will And Morality']",[],Dartmouth College,Arts and Humanities,https://www.coursera.org/learn/neural-basis-of-imagination-free-will-and-morality
"Journalism, the future, and you!",4.7,Beginner level,27 hours (approximately),Flexible schedule,354 reviews,,[],"['Welcome to the Michigan State School of Journalism', 'Earning and Keeping Trust', 'Tough Calls', 'International Journalism', 'The Future of Journalism...and You']","['Joanne C. Gerstner', 'Jeremy Steele', 'David Poulson', 'Eric Freedman', 'Joe Grimm', 'Lucinda D. Davenport', 'Joanne C. Gerstner']",Michigan State University,Arts and Humanities,https://www.coursera.org/learn/international-journalism
Low Poly Art For Video Games,4.2,Intermediate level,16 hours (approximately),Flexible schedule,51 reviews,,[],"['WEEK 1: Intro to Low Poly Art', 'Week 2: Low Poly Environment Art', 'Week 3 Low Poly Character Art', 'Week 4 Animating Low Poly Art', 'Week 5: Low Poly Art Project']","['Andrew Dennis', 'Ricardo Guimaraes']",Michigan State University,Arts and Humanities,https://www.coursera.org/learn/low-poly-art-video-games
Guitar Scales and Chord Progressions,4.7,Intermediate level,14 hours (approximately),Flexible schedule,379 reviews,"Play scales in a moveable open positionIdentify and play major, minor, diminished, and augmented arpeggiosAdd rhythmic timing to arpeggios and strumming to enhance your playing","['Guitar', 'Guitar scales', 'Music notation', 'Tablature', 'Guitar chords']","['Welcome to Guitar Scales and Chord Progressions!', 'Scales', 'Arpeggios', 'Chords and Progressions', 'Rhythm']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/guitar-scales-chord-progressions
Current Gen 3D Game Prop Production,4.8,Intermediate level,14 hours (approximately),Flexible schedule,33 reviews,"Model accurate block-in, mid poly meshesCreate high poly models with a real world level of accuracyCreate game-ready low poly meshes for a real-time environmentTexture and render models to give them the appearance of photo-realism",[],"['Week 1: Blocking-In Model', 'Week 2: Mid-Poly Block-In Model', 'Week 3: High-Poly Model', 'Week 4: Low-Poly Model', 'Week 5: PBR Texturing', 'Week 6: Final Project and Presentation']",[],Michigan State University,Arts and Humanities,https://www.coursera.org/learn/3d-game-prop-production
"Musicianship: Tensions, Harmonic Function, and Modal Interchange",4.9,Intermediate level,10 hours (approximately),Flexible schedule,393 reviews,Describe Chord tensions and their roleDescribe The concept of Harmonic FunctionAurally identify chord progressions and chord qualitiesIdentify Modal Interchange chords in a composition,"['Music', 'Performance', 'Music composition', 'Music theory', 'Piano']","['Welcome to Musicianship: Harmonic Function, Modal Interchange, and Tensions', 'Lesson 1', 'Lesson 2', 'Lesson 3', 'Lesson 4']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/musicianship-harmony
Developing Your Musicianship: Final Project,4.9,Intermediate level,9 hours (approximately),Flexible schedule,112 reviews,"Compose an AABA style song Practice and perform your composition on your instrumentCreate a simple recording of you performing your compositionDevelop your ear by identify intervals, chords, and chord progressions","['Music composition', 'Music notation', 'Piano']","['Welcome to the Developing Your Musicianship Finale Project!', 'Compose The First A Section', 'Compose The Second A Section', 'Compose The B Section', 'Compose The Last A Section and a Melody']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/musicianship-final-project
Introduction to Research for Essay Writing,4.7,,20 hours (approximately),Flexible schedule,"1,013 reviews",,[],"['Course Introduction', 'Introduction to Research', 'Doing Research and Planning the Paper', 'Language for Research Writing', 'More on Citing Sources and Formatting']","['Tamy Chapman', 'Helen Nam']","University of California, Irvine",Arts and Humanities,https://www.coursera.org/learn/introduction-to-research-for-essay-writing
Guitar Chord Voicings: Playing Up The Neck,4.7,Intermediate level,9 hours (approximately),Flexible schedule,53 reviews,"Look at a lead sheet and play chord voicingsConstruct triads, 7th chords, and inversionsPlay and know the voicings of various chord qualities such as a major triad, minor triad, dominant 7, and gospel chordsPlay triads over bass notes","['Guitar', 'Music', 'playing guitar', 'Music notation', 'Guitar chords']","['Welcome to Guitar Chord Voicings: Playing Up The Neck!', 'Triad Inversions', 'Barre and Power Chords', 'Seventh Chords: Drop-2', 'Chord Substitutions, Diatonic Chords, and Gospel Chords']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/guitar-chords
Relativism,4.2,Intermediate level,Approx. 10 hours to complete,Flexible schedule,37 reviews,,[],"['Module 1', 'Module 2', 'Module 3', 'Module 4']",[],"University of California, Irvine",Arts and Humanities,https://www.coursera.org/learn/relativism
Guitar Performance Techniques,4.5,Intermediate level,10 hours (approximately),Flexible schedule,46 reviews,Develop warm-up techniques to prepare for ensemble playingIdentify and play common chordal accompanimentDemonstrate ensemble playing techniques while performing,"['Guitar', 'Music', 'Performance Techniques', 'Guitar chords', 'Ear Training']","['Welcome to Guitar Performance Techniques!', 'Warming Up', 'Developing Your Ears', 'Tone Production Essentials: Developing Your Touch on the Guitar', 'Performance Preparation']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/guitar-performance
Exploring Piano Literature: The Piano Sonata Specialization,4.9,Intermediate level,1 months at 10 hours a week,Flexible schedule,24 reviews,Identify specific historical time periods in which the popularity of sonatas increases or decreases and the reasons behind these trends. Identify sonata formRecognize the most influential pieces in the sonata repertoire. ,"['Beethoven', 'Piano sonata', 'Romantic sonatas', 'Mozart', 'Russian composers', 'Piano literature']","['The Piano Sonata: Origins to Mozart', 'The Piano Sonata: Beethoven and the Romantics', 'The Piano Sonata: Russian and 20th-21st Century Composers']",[],University of Michigan,Arts and Humanities,https://www.coursera.org/specializations/exploring-piano-literature
Re-imaging God in Korean Context,4.8,Beginner level,Approx. 7 hours to complete,Flexible schedule,100 reviews,,[],"['Image Matters to Theology (and You)', 'God as Father: Psychoanalytic Approaches to God-Image', 'God as Heaven: Korean Confucian Culture and God-Image', 'God as Rice: A Dialectical Imagination of Minjung Theologians', 'God as Spirit: Where Pentecostal Spirituality and Liberationist Spirituality Meet']",[],Yonsei University,Arts and Humanities,https://www.coursera.org/learn/god-korean-context
The Piano Sonata: Origins to Mozart,4.9,Intermediate level,10 hours (approximately),Flexible schedule,22 reviews,"Understand how sonata form works and where it came from.Analyze the early history of the piano sonata.Differentiate between Baroque, Galant, and Classical styles.","['Classical styles', 'Piano sonatas', 'Sonata form', 'Mozart', 'Baroque style']","['Setting the Stage', 'Week 2: Dawn of the Sonata', 'Viennese Classics: Haydn and Mozart', 'Conclusion and Optional Honors Project']",[],University of Michigan,Arts and Humanities,https://www.coursera.org/learn/piano-sonata-origins-to-mozart
Introduction to Italian Opera,,,Approx. 33 hours to complete,Flexible schedule,,,[],"['Act I, Scene 1 (Week 1) - Mozart and Close Listening', 'Act I, Scene 2 (Week 2) - Italian opera before Mozart', 'Act I, Scene 3 (Week 3) - Conventions in Italian opera', 'Act II, Scene 1 (Week 4) - The bel canto era', 'Act II, Scene 2 (Week 5) - Verdi', 'Act II, Scene 3 (Week 6) - Puccini and his contemporaries', 'FAQs']",[],Dartmouth College,Arts and Humanities,https://www.coursera.org/learn/introduction-to-italian-opera
Touring 101 for Musicians,,Beginner level,Approx. 10 hours to complete,Flexible schedule,,,"['Marketing Plan', 'Talent Management', 'Music business', 'Fan Interest', 'Tour Planning']","['Welcome to Touring 101 for Musicians!', 'Lesson 1: The Basics of Touring', 'Lesson 2: Creating a Great Gig with Your Fans', 'Lesson 3: Hit the Road! Choosing a Tour Model that Works for You', 'Lesson 4: Marketing Your Gigs and Tours']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/touring-101-for-musicians
Transmedia Writing,4.4,Beginner level,Approx. 22 hours to complete,Flexible schedule,59 reviews,,[],"['Develop Your Transmedia Concept', 'Write The First Chapter Of Your Novel', 'Write Chapter Two Of Your Novel', 'Adapt Chapter One To The Opening Scenes Of Your Screenplay', 'Adapt Chapter Two Into Screenplay Format', 'Transform Your IP Into a Concept for a Game Design']",[],Michigan State University,Arts and Humanities,https://www.coursera.org/learn/transmedia-writing
How to Create Color Gradients in Adobe Illustrator,,Intermediate level,1 hour,,,Learning about tools inside the gradient and how to create a linear gradient in Adobe Illustrator.Learn how to create a radial gradient in Adobe Illustrator.Learn how to create a freeform gradient in Adobe Illustrator.,"['Adobe Illustrator', 'Digital Design', 'Design Pattern', 'Graphic Design', 'Digital Art']",['Learn step-by-step'],[],Coursera Project Network,Arts and Humanities,https://www.coursera.org/projects/create-color-gradients-adobe-illustrator
编剧：像导演一样编剧,4.8,,7 hours (approximately),Flexible schedule,44 reviews,,[],"['编剧之课程导论与主题', '编剧之人物', '编剧之情节、思想包装与思维过程', '编剧之改编及电影编剧分析举例']","['许 肖潇', '梁永安', '龚金平']",Fudan University,Arts and Humanities,https://www.coursera.org/learn/bian-ju
Capstone: Your Story,4.6,,7 hours (approximately),Flexible schedule,392 reviews,,[],"['Introduction to the Capstone and Gathering Materials', 'Composition Strategies', 'Finishing the First Draft', 'Peer Review', 'Using Critique and Sanding', 'Rewriting and Publication', 'Where to Go From Here?']",[],Wesleyan University,Arts and Humanities,https://www.coursera.org/learn/story-writing-project
Jazz Improvisation,4.8,Intermediate level,13 hours (approximately),Flexible schedule,782 reviews,Use storytelling as a tool to improve your improvisationPractice and use various scales to improve your improvisation skillsIdentify harmonic motion in a songUse guide tones and guide tone lines when you're improvising,"['Music Performance', 'Music', 'Jazz', 'Jazz Improvisation']","['Welcome to Jazz Improvisation', 'Improvisation as a Language', ""The Improviser's Vocabulary"", 'Making Scale Choices in Real Time', 'Harmony for Improvisers', 'Theme and Variation']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/jazz-improvisation
Audio digital con Pure Data,4.8,Intermediate level,5 hours (approximately),Flexible schedule,37 reviews,,"['Additive Smoothing', 'Estimating Equations', 'trial and error', 'Econometric Model']","['Generalidades del lenguaje y construcción de un sistema de audio básico', 'Los principios de la síntesis digital de sonido ', 'Grabación, reproducción, procesamiento y manipulación de sonido', 'Optimización, organización y comunicación de patches en Pure Data']","['Hernani Villaseñor Ramírez', 'Jorge David García']",Universidad Nacional Autónoma de México,Arts and Humanities,https://www.coursera.org/learn/audio-digital-pure-data
Capstone: Create your own professional journalistic portfolio,4.7,,15 hours (approximately),Flexible schedule,83 reviews,,[],"['Capstone news report portfolio: the start!', 'Capstone news report portfolio: News gathering ', 'Capstone news report portfolio: Interviewing sources', 'Capstone news report portfolio: Assembling your news', 'Capstone news report portfolio: The final product!']","['Joanne C. Gerstner', 'Jeremy Steele', 'David Poulson', 'Eric Freedman', 'Joe Grimm', 'Lucinda D. Davenport', 'Joanne C. Gerstner']",Michigan State University,Arts and Humanities,https://www.coursera.org/learn/become-a-journalist-capstone
Grabación y postproducción musical dentro y fuera del estudio,4.7,Intermediate level,8 hours (approximately),Flexible schedule,79 reviews,,"['Music', 'implementation research', 'medical expenditure panel survey', 'Architectural Compliance']","['Microfonía', 'Flujo de señal', 'Procesamiento', 'Mezcla y masterización']",[],Universidad Nacional Autónoma de México,Arts and Humanities,https://www.coursera.org/learn/grabacion-musical
Print and Digital Elements of Design: Branding and User Experience,4.7,Beginner level,9 hours (approximately),Flexible schedule,245 reviews,"Relate how to best work with graphic designers, printers and web designers.Explore the printing elements of graphic design.Examine the online elements of graphic design.",[],"['More on Textual Elements, Color and Fixing Design Issues', 'Printing Elements of Graphic Design', 'Online Elements of Graphic Design']",[],University of Colorado Boulder,Arts and Humanities,https://www.coursera.org/learn/designing-print-digital-media
Introducción a la guitarra,4.8,,Approx. 22 hours to complete,Flexible schedule,446 reviews,,[],"['Bienvenido a Introducción a la Guitarra', 'Guitarra Acústica/Eléctrica y los Básicos', 'Empezando: Habilidades Fundamentales de la Guitarra', 'Los doce semitonos y notación básica', 'Escalas: Construcción y digitaciones', 'Acordes: creación de acordes de tríadas y de potencia', 'Unir todo: La escala pentatónica y las canciones']",['Thaddeus Hogarth'],Banco Interamericano de Desarrollo,Arts and Humanities,https://www.coursera.org/learn/guitarra
Meditation: A way to achieve your goals in your life,4.6,Beginner level,Approx. 13 hours to complete,Flexible schedule,986 reviews,,[],"['1 Necessity of self-reflection', '2 Principle and practice of self-reflection', '3 Copied world and real world', '4 The methodology of mind cleansing', '5 Self-reflection and the mind cleansing in ordinary life.', '6 Starting point of new life, life with wisdom and the peaceful world']",[],Korea Advanced Institute of Science and Technology(KAIST),Arts and Humanities,https://www.coursera.org/learn/self-reflection-meditation
"Ukraine: History, Culture and Identities",4.7,Beginner level,Approx. 5 hours to complete,Flexible schedule,194 reviews,"A short introductory course in the history, culture, and society of Ukraine from the Middle Ages to the present.",[],"['Module 1: Independence and Pre-XIX Century Ukraine', 'Module 2: Ukraine in the XIX Century and Beyond']",[],University of Washington,Arts and Humanities,https://www.coursera.org/learn/ukraine-history-culture-and-identities
Modern Hebrew Poetry   שירה עברית מודרנית  ,4.8,,Approx. 26 hours to complete,Flexible schedule,116 reviews,,"['tracing its evolution from the Enlightenment period to the present day.', 'Mapping the development of modern Hebrew poetry: The course offers a comprehensive overview of modern Hebrew poetry', 'Analysis of poetic elements: The course delves into the poetic aspects of Hebrew poetry', 'examining the stylistic and thematic developments within the field.', 'Historical understanding: The course incorporates a rich historical perspective']","['Week 1 - Introduction to the Hebrew Renaissance', 'Week 2 - The Renaissance', 'Week 3 - Bialik 1 - Sentimental Education', 'Week 4 - Bialik 2 - Light, Shade and Wrath', ""Week 5 - Bialik's Generation - Belle Époque and Urbanism"", 'Week 6 - Pioneers of Modernism', 'Week 7 - On The Verge of Expressionism', 'Week 8 - Modernism and Symbolism', 'Week 9 - The Women Pioneers of Poetry', 'Week 10 - The Poetry of Alterman', 'Week 11 - Goldberg and Lenski', 'Week 12 - The Generation of 1948', 'Week 13 - The Generation of the State', 'Week 14 - Israeli Poetry and the Spoken Hebrew']",[],Hebrew University of Jerusalem,Arts and Humanities,https://www.coursera.org/learn/hebrew-poetry
Exploring Beethoven’s Piano Sonatas,4.8,,Approx. 18 hours to complete,Flexible schedule,592 reviews,,[],"['Welcome to Class!', 'How Things Were', 'The First Thirteen', 'New Paths', 'Crisis', 'Towards Infinity', 'Op. 2, No. 1, and Op. 10, No. 2', 'Op. 57: The ""Appassionata""', 'Op. 101', 'Learning Library', 'Feedback, Please', 'Announcements and Events']",[],Curtis Institute of Music,Arts and Humanities,https://www.coursera.org/learn/beethoven-piano-sonatas
Art and the Digital Transformation,,Beginner level,Approx. 19 hours to complete,Flexible schedule,,,[],"['Introduction: The role of the arts in the Digital Transformation', 'Fundamentals: Art as a transformative agent ', 'Art and enterprise', 'Socially Engaged Art', 'Organizing the arts', 'Art and policy making', 'Facilitating digital transformation through artistic endavors']","['Kirsti Reitan Andersen', 'Christian Fieseler', 'Ana Alacovska', 'Victor Renza', 'Kirsti Reitan Andersen']",Copenhagen Business School,Arts and Humanities,https://www.coursera.org/learn/artsformation
Modern & Contemporary American Poetry (“ModPo”),4.9,Beginner level,Approx. 94 hours to complete,Flexible schedule,544 reviews,,[],"['chapter 1.1 (week 1)—Whitman & Dickinson, two proto-modernists', 'chapter 1.2 (week 2)—Whitmanians & Dickinsonians ', 'chapter 2.1 (week 3)—the rise of poetic modernism: imagism', 'chapter 2.2 (week 3 cont.)—the rise of poetic modernism: Williams', 'chapter 2.3 (week 4)—the rise of poetic modernism: Stein', 'chapter 2.4 (week 4 cont.)—the rise of poetic modernism: modernist edges', 'chapter 3 (week 5)—communist poets of the 1930s', 'chapter 4 (week 5 cont.)—the Harlem Renaissance', 'chapter 5 (week 5 cont.)—Frost', 'chapter 6 (week 5 cont.)—formalism of the 1950s', 'chapter 7 (week 6)—breaking conformity: the beats', 'chapter 8 (week 7)—the New York School', 'chapter 9.1 (week 8)—some trends in recent poetry: L=A=N=G=U=A=G=E', 'chapter 9.2 (week 9)—some trends in recent poetry: chance', 'chapter 9.3 (week 10)—some trends in recent poetry: conceptualism & unoriginality']",[],University of Pennsylvania,Arts and Humanities,https://www.coursera.org/learn/modpo
Iniciación a los jeroglíficos egipcios,4.9,Beginner level,Approx. 38 hours to complete,Flexible schedule,292 reviews,"Te iniciarás en la escritura jeroglífica, en sus signos y su funcionamiento.Te iniciarás en la gramática de la lengua egipcia clásica.Serás capaz de leer e interpretar con propiedad pasajes sencillos de textos literarios y funerarios.",[],"['ADVERTENCIA IMPORTANTE Y PRESENTACIÓN', 'SEMANA 0', 'SEMANA 1', 'SEMANA 2', 'SEMANA 3', 'SEMANA 4', 'SEMANA 5', 'SEMANA 6', 'SEMANA 7', 'SEMANA 8', 'SEMANA 9']",[],Universitat Autònoma de Barcelona,Arts and Humanities,https://www.coursera.org/learn/iniciacion-jeroglificos-egipcios
