Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Introduction to Discrete Mathematics for Computer Science Specialization,4.5,Beginner level,3 months at 10 hours a week,Flexible schedule,"2,551 reviews",,"['Graph Theory', 'Number Theory', 'Cryptography', 'Probability']","['Mathematical Thinking in Computer Science', 'Combinatorics and Probability', 'Introduction to Graph Theory', 'Number Theory and Cryptography', 'Delivery Problem']","['Владимир Подольский', 'Michael Levin', 'Alexander S. Kulikov']",['University of California San Diego'],DataScience,https://www.coursera.org/specializations/discrete-mathematics
Coding for Everyone: C and C++ Specialization,4.4,Beginner level,1 months at 10 hours a week,Flexible schedule,"2,828 reviews","Write and debug code in C and C++ programming languagesUnderstand algorithms, and how to properly express them","['Computer Programming', 'Algorithms', 'C Programming', 'C++', 'Coding']","['C for Everyone: Programming Fundamentals', 'C for Everyone: Structured Programming', 'C++ For C Programmers, Part A', 'C++ For C Programmers, Part B']",['Ira Pohl'],"['University of California, Santa Cruz']",DataScience,https://www.coursera.org/specializations/coding-for-everyone
Anatomy Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"2,829 reviews","Understand the major organ systems, their functions and relationships within the body.","['Gastrointestinal system', 'Cardiovascular system', 'Musculoskeletal system', 'human anatomy', 'Respiratory system']","['Anatomy: Musculoskeletal and Integumentary Systems', 'Anatomy: Cardiovascular, Respiratory and Urinary Systems', 'Anatomy: Human Neuroanatomy', 'Anatomy: Gastrointestinal, Reproductive and Endocrine Systems']","['Kathleen Alsup', 'Glenn M. Fox', 'Kelli Sullivan']",['University of Michigan'],DataScience,https://www.coursera.org/specializations/anatomy
"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",4.8,Intermediate level,17 hours (approximately),Flexible schedule,"19,120 reviews","Learn best practices for using TensorFlow, a popular open-source machine learning frameworkBuild a basic neural network in TensorFlowTrain a neural network for a computer vision applicationUnderstand how to use convolutions to improve your neural network","['Computer Vision', 'Tensorflow', 'Machine Learning']","['A New Programming Paradigm', 'Introduction to Computer Vision', 'Enhancing Vision with Convolutional Neural Networks', 'Using Real-world Images']",['Laurence Moroney'],['DeepLearning.AI'],DataScience,https://www.coursera.org/learn/introduction-tensorflow
Understanding the Brain: The Neurobiology of Everyday Life,4.9,Beginner level,Approx. 27 hours to complete,Flexible schedule,"2,770 reviews",,"['Brain', 'Neurological Disorders', 'Neurobiology', 'Neurology']","['The Nervous System', 'Neural Communication + Embodied Emotion', 'Neuroanatomy', 'Perception and Vision', 'Hearing', 'The Vestibular Sense & Gaze', 'Voluntary Movements', 'Motor Modulation', 'Homeostasis', 'Abstract Function']",['Peggy Mason'],['The University of Chicago'],DataScience,https://www.coursera.org/learn/neurobiology
Machine Learning for Trading Specialization,3.9,Intermediate level,1 months at 10 hours a week,Flexible schedule,"1,005 reviews","Understand the structure and techniques used in machine learning, deep learning, and reinforcement learning (RL) strategies.Describe the steps required to develop and test an ML-driven trading strategy.Describe the methods used to optimize an ML-driven trading strategy.Use Keras and Tensorflow to build machine learning models.","['Reinforcement Learning Model Development', 'Reinforcement Learning Trading Algorithm Optimization', 'Reinforcement Learning Trading Strategy Development', 'Reinforcement Learning Trading Algo Development', 'Algorithmic Trading', 'Python Programming', 'Machine Learning', 'Machine Learning applied to Finance', 'Finance', 'Trading', 'Investment']","['Introduction to Trading, Machine Learning & GCP', 'Using Machine Learning in Trading and Finance', 'Reinforcement Learning for Trading Strategies']",['Jack Farmer'],"['Google Cloud', 'New York Institute of Finance']",DataScience,https://www.coursera.org/specializations/machine-learning-trading
Software Design and Architecture Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,"2,642 reviews",,"['Software Architecture', 'Java', 'Software Design Pattern', 'Object-Oriented Programming (OOP)']","['Object-Oriented Design', 'Design Patterns', 'Software Architecture', 'Service-Oriented Architecture']",['Kenny Wong'],['University of Alberta'],DataScience,https://www.coursera.org/specializations/software-design-architecture
IBM z/OS Mainframe Practitioner Professional Certificate,4.7,Intermediate level,1 months at 10 hours a week,Flexible schedule,814 reviews,,"['Mainframe', 'security', 'IBM Z', 'z systems', 'Linux']","['Introduction to Enterprise Computing', 'Getting Started on Mainframe with z/OS Commands and Panels', 'Basic System Programming on IBM Z']",['Jeff Bisti'],['IBM '],DataScience,https://www.coursera.org/professional-certificates/ibm-z-mainframe
Six Sigma Green Belt Specialization,4.7,Intermediate level,1 months at 10 hours a week,Flexible schedule,"3,723 reviews",,"['Lean Six Sigma', 'Process Improvement', 'Six Sigma Green Belt', 'Six Sigma']","['Six Sigma and the Organization (Advanced)', 'Six Sigma Advanced Define and Measure Phases', 'Six Sigma Advanced Analyze Phase', 'Six Sigma Advanced Improve and Control Phases']","['Gregory Wiles, PhD', 'Bill Bailey, PhD', 'David Cook, PhD', 'Christina Scherrer, PhD']",['University System of Georgia'],DataScience,https://www.coursera.org/specializations/six-sigma-green-belt
Culture-Driven Team Building Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,654 reviews,Recognize aspects of team culture to maximize team performance. Draw out the collective wisdom of diverse  teams and create a team culture of continuous learning. Handle conflict. Establish common ground rules. ,"['Team Building', 'Intercultural Communication', 'Collaboration', 'Team dynamics', 'Organizational Anthropology']","['The Power of Team Culture', 'Building High-Performing Teams', 'Optimizing Diversity on Teams', 'Creating a Team Culture of Continuous Learning', 'Culture-Driven Team Building Capstone ']","['Greg Urban, Ph.D.', 'Amrita V. Subramanian', 'Dana Kaminstein, Ph.D.', 'Dr. Aviva Legatt', 'Derek Newberry, Ph.D.', 'Alan Barstow, Ph.D.', 'Ramya Kumar, MSOD, SHRM-SCP, Prosci Certified']",['University of Pennsylvania'],DataScience,https://www.coursera.org/specializations/team-building
Data Management for Clinical Research,4.7,Beginner level,Approx. 17 hours to complete,Flexible schedule,"1,537 reviews",,"['Survey Design', 'Data Collection', 'Data Management', 'Clinical Data Management']","['Research Data Collection Strategy', 'Electronic Data Capture Fundamentals', 'Planning a Data Strategy for a Prospective Study', ""Practicing What We've Learned: Implementation"", 'Post-Study Activities and Other Considerations', 'Data Collection with Surveys']","['Stephany Duda, PhD', 'Paul Harris, PhD']",['Vanderbilt University'],DataScience,https://www.coursera.org/learn/clinical-data-management
Put It to Work: Prepare for Cybersecurity Jobs,4.8,Beginner level,18 hours (approximately),Flexible schedule,"1,406 reviews",Determine when and how to escalate a security incidentEngage with the cybersecurity communityFind and apply for cybersecurity jobsPrepare for job interviews,"['escalation', 'resume and portfolio preparation', 'stakeholder communication', 'Job preparedness', 'integrity and discretion']","['Protect data and communicate incidents ', 'Escalate incidents', 'Communicate effectively to influence stakeholders', 'Engage with the cybersecurity community', 'Find and apply for cybersecurity jobs']",['Google Career Certificates'],['Google'],DataScience,https://www.coursera.org/learn/prepare-for-cybersecurity-jobs
Conduct UX Research and Test Early Concepts,4.8,Beginner level,20 hours (approximately),Flexible schedule,"4,800 reviews",Plan and conduct moderated and unmoderated usability studies. Synthesize observations from usability studies and come up with insights.Share research methodology and insights using persuasive presentation skills.Modify low-fidelity designs based on research insights.,"['Usability Testing', 'User Experience (UX)', 'Prototype', 'User Experience Design (UXD)', 'UX Research']","['Planning UX research studies ', ' Conducting research with usability studies', 'Analyzing and synthesizing research results', 'Sharing research insights for better designs']",['Google Career Certificates'],['Google'],DataScience,https://www.coursera.org/learn/conduct-ux-research
Data Visualization and Dashboards with Excel and Cognos,4.7,Beginner level,14 hours (approximately),Flexible schedule,"3,310 reviews","Create basic visualizations such as line graphs, bar graphs, and pie charts using Excel spreadsheets.Explain the important role charts play in telling a data-driven story. Construct advanced charts and visualizations such as Treemaps, Sparklines, Histogram, Scatter Plots, and Filled Map Charts.Build and share interactive dashboards using Excel and Cognos Analytics.","['Data Analysis', 'Microsoft Excel', 'IBM Cognos Analytics', 'Dashboard', 'Data Visualization']","['Visualizing Data Using Spreadsheets', 'Creating Visualizations and Dashboards with Spreadsheets', 'Creating Visualizations and Dashboards with Cognos Analytics', 'Final Project']","['Steve Ryan', 'Kevin McFaul', 'Sandip Saha Joy']",['IBM'],DataScience,https://www.coursera.org/learn/data-visualization-dashboards-excel-cognos
Introduction to Calculus,4.8,Intermediate level,Approx. 58 hours to complete,Flexible schedule,"3,492 reviews",,"['logic', 'Mathematics', 'Calculus']","['Precalculus (Setting the scene)', 'Functions (Useful and important repertoire)', 'Introducing the differential calculus', 'Properties and applications of the derivative', 'Introducing the integral calculus']",['David Easdown'],['The University of Sydney'],DataScience,https://www.coursera.org/learn/introduction-to-calculus
Business Data Management and Communication Specialization,4.9,Intermediate level,2 months at 10 hours a week,Flexible schedule,50 reviews,,"['Financial Accounting', 'Data Analysis', 'Business Analytics', 'Asset Management', 'Rstudio']","['Financial Accounting: Foundations', 'Financial Accounting: Advanced Topics', 'Introduction to Business Analytics: Communicating with Data ', 'Introduction to Business Analytics with R', 'Infonomics I: Business Information Economics and Data Monetization', 'Infonomics II: Business Information Management and Measurement']","['Ashish Khandelwal', 'Kevin Hartman', 'Ronald Guymon', 'Unnati Narang', 'Douglas B. Laney', 'Oktay Urcan']",['University of Illinois at Urbana-Champaign'],DataScience,https://www.coursera.org/specializations/business-data-management-communication
Salesforce Sales Development Representative Professional Certificate,4.5,Beginner level,3 months at 10 hours a week,Flexible schedule,393 reviews,Articulate the purpose of the Sales Development Representative role and develop strategies for your personal and professional success Prepare a professional portfolio and develop your personal brand to reflect your performance in the interview processApply the success-proven principles of the SV Academy Conversational Selling methodologyProblem-solve using the best-in-class tech tools of the SDR workflow,"['Sales', 'Time management', 'Cold Calling', 'Sales Development', 'interviewing']","['Groundwork for Success in Sales Development', 'Foundations for Interviewing with Confidence', 'Conversational Selling Playbook for SDRs', 'Boosting Productivity through the Tech Stack', 'Practical Guide to Navigating Professional Relationships']","['Eric Bryan', 'Mandy Bynum Mc Laughlin', 'Alicia Mitchell', 'Jolyn Cafferata', 'Rachel Gasparini', 'Luis Cazares', 'Allie Kaiser', 'NaOmi Furukawa', 'Marcos Serna', 'Paige Caldwell', 'Andrae Washington', 'Lara Arabi', 'Noorin Fazal', 'Ernest Owusu', 'Moise Moodie', 'Jordan Arogetti', 'Akhil Cherukupally', 'Trailhead', 'Loren Crundwell', 'Richard Yang']","['Salesforce', 'SV Academy']",DataScience,https://www.coursera.org/professional-certificates/sales-development-representative
Managing Emotions in Times of Uncertainty & Stress,4.8,Beginner level,Approx. 9 hours to complete,Flexible schedule,"2,756 reviews",Educate school staff in the science and impact of stressProvide school staff with the opportunity to build and apply social and emotional skills and strategiesOffer strategies for helping students to identify and manage their emotionsProvide resources and ideas that are relevant during this time of heightened stress and uncertainty,[],"['Introduction to SEL and Why Emotions Matter', 'Identifying Our Emotions', 'Managing Our Own Emotions with Action Strategies', 'Managing Emotions by Shifting How We Think', 'Becoming a Culturally Responsive Emotion Scientist', ""Identifying Others' Emotions"", 'Helping Others Manage Emotions', 'Making a Commitment to Lasting Change']",['Marc Brackett'],['Yale University'],DataScience,https://www.coursera.org/learn/managing-emotions-uncertainty-stress
Object Oriented Programming in Java Specialization,4.6,Beginner level,6 months at 10 hours a week,Flexible schedule,"3,832 reviews",,"['Software Engineering', 'Data Structure', 'Computer Programming', 'Data Analysis', 'Algorithms', 'Problem Solving', 'Hash Table', 'Debugging', 'Software Design', 'Java Programming', 'Object-Oriented Programming (OOP)']","['Java Programming: Solving Problems with Software', 'Java Programming: Arrays, Lists, and Structured Data', 'Object Oriented Programming in Java', 'Data Structures and Performance']","['Mia Minnes', 'Robert Duvall', 'Leo Porter', 'Susan H. Rodger', 'Owen Astrachan', 'Christine Alvarado', 'Andrew D. Hilton']","['University of California San Diego', 'Duke University']",DataScience,https://www.coursera.org/specializations/object-oriented-programming
Real-World Product Management Specialization,4.5,Beginner level,1 months at 10 hours a week,Flexible schedule,752 reviews,"How elite PMs work backward from their customers using personas, interviews, journeys; PRDs, PRFAQs; MPVs, market sizing, and competitive analyses.How elite PMs show their success using velocity, KPIs, OKRs, North Stars, A/B/n tests, NPS, CSAT, CES, cohort analyses, LTV, pricing, and financials.Lead and work with customers, engineers, designers, data scientists, AI, and ML! Practice technical skills asked by Amazon, Google, and Microsoft.Ace PM interviews! Train using real PM interview questions. Using our app, practice on hundreds asked by Amazon, Google, Facebook, and Microsoft.","['Product Management', 'Technology Leadership', 'Real-World Assignments', 'Real-World Examples', 'PM Interviewing']","['The Business of Product Management I', 'The Business of Product Management II', 'The Art & Science of Product Management', 'Acing the Product Management Interview']",['Nancy Wang'],['Advancing Women in Tech'],DataScience,https://www.coursera.org/specializations/real-world-product-management
Renewable Energy Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,472 reviews,"Understand and evaluate the operations and performance of renewable energy technologies.Explain how renewable energy systems integrate with electricity grid operations and market structures.Explore how issues such as electric vehicles, hydrogen, and storage will influence renewable energy, and assess future pathways for renewables.","['Wind Energy', 'Sustainability', 'Renewable Energy', 'Solar Energy', 'Energy Projects']","['Renewable Energy Technology Fundamentals', 'Renewable Power and Electricity Systems', 'Renewable Energy Projects', 'Renewable Energy Futures']","['Paul Komor', 'Stephen R. Lawrence']",['University of Colorado Boulder'],DataScience,https://www.coursera.org/specializations/renewable-energy
Statistical Analysis with R for Public Health Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,641 reviews",Recognise the key components of statistical thinking in order to defend the critical role of statistics in modern public health research and practiceDescribe a given data set from scratch using descriptive statistics and graphical methods as a first step for more advanced analysis using R softwareApply appropriate methods in order to formulate and examine statistical associations between variables within a data set in RInterpret the output from your analysis and appraise the role of chance and bias as explanations for your results,"['Logistic Regression', 'Linear Regression', 'Statistical Thinking', 'Survival Analysis', 'Data analysis with R']","['Introduction to Statistics & Data Analysis in Public Health', 'Linear Regression in R for Public Health ', 'Logistic Regression in R for Public Health', 'Survival Analysis in R for Public Health']","['Alex Bottle', 'Victoria Cornelius']",['Imperial College London'],DataScience,https://www.coursera.org/specializations/statistical-analysis-r-public-health
Software Architecture for Big Data Specialization,3.1,Advanced level,2 months at 10 hours a week,Flexible schedule,40 reviews,"Practice software engineering fundamentals; test first development, refactoring, continuous integration, and continuous delivery.Architect and create a big data or distributed system using rest collaboration, event collaboration, and batch processing.Create4 a performant, scalable distributed system that handles big data.","['Software Engineering', 'Distributed Computing', 'Big Data', 'Microservices', 'Real-time Systems']","['Fundamentals of Software Architecture for Big Data', 'Software Architecture Patterns for Big Data', 'Applications of Software Architecture for Big Data']","['Mike Barinek', 'Tyson Gern']",['University of Colorado Boulder'],DataScience,https://www.coursera.org/specializations/software-architecture-big-data
Google UX Design (PT) Professional Certificate,4.9,Beginner level,6 months at 10 hours a week,Flexible schedule,"2,022 reviews","Siga o processo de design: exercite empatia com usuários, defina dificuldades e soluções, crie wireframes e protótipos, teste e reproduza os designsCompreenda os fundamentos da pesquisa de UX, planeje estudos de pesquisa e sintetize os resultados, e realize entrevistas e estudos de usabilidade.Aplique os fundamentos de UX, como design centrado no usuário, acessibilidade e design equitativoCrie um portfólio de experiência do usuário com três projetos : um app para dispositivos móveis, um site responsivo e uma experiência multiplataforma","['Experiência do usuário (UX)', 'maquete', 'Figma', 'Prototipo', 'Design de experiência do usuário (UXD)', 'Wireframe', 'Pesquisa de UX', 'Testagem de usabilidade', 'Adobe XD', 'Empregos em Design de UX']","['Fundamentos do design da experiência do usuário (UX)', 'Iniciar o processo de design de UX: criar empatia, definir e idealizar', 'Criar wireframes e protótipos de baixa fidelidade', 'Conduzir pesquisas de UX e testar os primeiros conceitos', 'Criar designs e protótipos de alta fidelidade no Figma', 'Web design responsivo em Adobe XD', 'Design de uma experiência do usuário para o bem social e preparação para o mercado']",['Google Career Certificates'],['Google'],DataScience,https://www.coursera.org/professional-certificates/ux-design-do-google
Algorithms for Battery Management Systems Specialization,4.8,Intermediate level,3 months at 10 hours a week,Flexible schedule,"1,659 reviews",How to design equivalent-circuit models for lithium-ion battery cellsHow to implement state-of-charge (SOC) estimators for lithium-ion battery cellsHow to implement state-of-health (SOH) estimators for lithium-ion battery cellsHow to design balancers and power-limits estimators for lithium-ion battery packs,"['Implement state-of-health estimators for lithium-ion battery cells', 'Design equivalent-circuit models for lithium-ion battery cells', 'Implement state-of-charge estimators for lithium-ion battery cells', 'Understand how lithium-ion battery cells work and basic requirements of battery-management systems', 'Understand balancing requirements and implement power estimators for lithium-ion battery packs']","['Introduction to battery-management systems', 'Equivalent Circuit Cell Model Simulation', 'Battery State-of-Charge (SOC) Estimation', 'Battery State-of-Health (SOH) Estimation', 'Battery Pack Balancing and Power Estimation']",['Gregory Plett'],"['University of Colorado System', 'University of Colorado Boulder']",DataScience,https://www.coursera.org/specializations/algorithms-for-battery-management-systems
Medical Neuroscience,4.9,Advanced level,Approx. 71 hours to complete,Flexible schedule,"2,680 reviews",,"['Brain', 'Neurological Disorders', 'Neurobiology', 'Neurology']","['Getting Started in Medical Neuroscience', 'Neuroanatomy: Introducing the Human Brain', 'Neuroanatomy: Surface Anatomy of the Human CNS', 'Neuroanatomy: Internal Anatomy of the Human CNS', 'Neural Signaling: Electrical Excitability and Signal Propagation', 'Neural Signaling: Synaptic Transmission and Synaptic Plasticity', 'Sensory Systems: General Principles and Somatic Sensation', 'Sensory Systems: The Visual System', 'Sensory Systems: Audition, Vestibular Sensation and the Chemical Senses', 'Movement and Motor Control: Lower and Upper Motor Neurons', 'Understanding the Paradigm of Eye Movements', 'Movement and Motor Control: Modulation of Movement', 'Movement and Motor Control: Visceral Motor Control', 'The Changing Brain: The Brain Across the Lifespan', 'Complex Brain Functions: Associational Cortex', 'Complex Brain Functions: Sleep, Emotion and Addiction', 'Comprehensive Final Exam ', 'Closing Remarks']","['Leonard E. White, Ph.D. ']",['Duke University'],DataScience,https://www.coursera.org/learn/medical-neuroscience
Python Data Structures,4.9,Beginner level,19 hours (approximately),Flexible schedule,"94,367 reviews",Explain the principles of data structures & how they are usedCreate programs that are able to read and write data from filesStore data as key/value pairs using Python dictionariesAccomplish multi-step tasks like sorting or looping using tuples,"['Python Syntax And Semantics', 'Data Structure', 'Tuple', 'Python Programming']","['Chapter Six: Strings', 'Unit: Installing and Using Python', 'Chapter Seven: Files', 'Chapter Eight: Lists', 'Chapter Nine: Dictionaries', 'Chapter Ten: Tuples', 'Graduation']",['Charles Russell Severance'],['University of Michigan'],DataScience,https://www.coursera.org/learn/python-data
Business Statistics and Analysis Specialization,4.7,Beginner level,3 months at 10 hours a week,Flexible schedule,"7,311 reviews",,"['Microsoft Excel', 'Linear Regression', 'Statistical Hypothesis Testing']","['Introduction to Data Analysis Using Excel', 'Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions', 'Business Applications of Hypothesis Testing and Confidence Interval Estimation ', 'Linear Regression for Business Statistics', 'Business Statistics and Analysis Capstone']",['Sharad Borle'],['Rice University'],DataScience,https://www.coursera.org/specializations/business-statistics-analysis
Trustworthy Generative AI,4.8,Beginner level,8 hours (approximately),Flexible schedule,69 reviews,What problems actually make sense to solve with Generative AIHow to frame problems and prompt engineer to produce more trustworthy results from Generative AI,"['Problem Formulation for Generative AI', 'Prompt Engineering', 'Generative AI']",['Trustworthy Generative AI'],['Dr. Jules White'],['Vanderbilt University'],DataScience,https://www.coursera.org/learn/trustworthy-generative-ai
Child Nutrition and Cooking,4.8,Beginner level,Approx. 11 hours to complete,Flexible schedule,"9,934 reviews",,"['Nutrition', 'Organic Food', 'Food Safety', 'Food Science']","['Why Home Cooking Matters', 'What Constitutes a Balanced Meal?', 'From Supermarket to Dinner Table to School', 'Sustainable Eating', 'Labels, Allergies and Taste']","['Maya Adam, MD']",['Stanford University'],DataScience,https://www.coursera.org/learn/childnutrition
Everyday Excel Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,637 reviews","In this specialization, you'll learn a variety of Excel tools, techniques, and functions, which you'll apply to real-world, ""open-ended"" projects.","['Spreadsheet', 'Microsoft Excel', 'Problem Solving', 'Project', 'computing']","['Everyday Excel, Part 1', 'Everyday Excel, Part 2', 'Everyday Excel, Part 3 (Projects)']",['Charlie Nuttelman'],['University of Colorado Boulder'],DataScience,https://www.coursera.org/specializations/everyday-excel
Robotics Specialization,4.3,Beginner level,3 months at 10 hours a week,Flexible schedule,"3,058 reviews",Motion PlanningMatlabEstimation,"['Motion Planning', 'Particle Filter', 'Matlab']","['Robotics: Aerial Robotics', 'Robotics: Computational Motion Planning', 'Robotics: Mobility', 'Robotics: Perception', 'Robotics: Estimation and Learning', 'Robotics: Capstone']","['Daniel E. Koditschek', 'Sid Deliwala', 'Jianbo Shi', 'Daniel Lee', 'Kostas Daniilidis', 'Vijay Kumar', 'CJ Taylor']",['University of Pennsylvania'],DataScience,https://www.coursera.org/specializations/robotics
International Humanitarian Law in Theory and Practice ,4.8,Beginner level,Approx. 18 hours to complete,Flexible schedule,"1,655 reviews",,"['International Humanitarian Law', 'International Law', 'Law']","['Welcome to this course!', 'Introduction to International Humanitarian Law', 'Conflict classification', 'Conduct of hostilities ', 'Protection of persons ', 'Implementation and enforcement ']","['Robert Heinsch', 'Emma Irving', 'Cinny Buys', 'Giulia Pinzauti ']","['Universiteit Leiden', 'Kalshoven-Gieskes Forum']",DataScience,https://www.coursera.org/learn/international-humanitarian-law
Business English Communication Skills Specialization,4.8,Intermediate level,3 months at 10 hours a week,Flexible schedule,"3,266 reviews",,"['Business Plan', 'English Language', 'Meeting', 'Presentation']","['Business English: Networking', 'Business English: Meetings', 'Business English: Planning & Negotiating', 'Business English: Making Presentations', 'Business English: Capstone Project']","['Wendy Asplin', 'Richard Moore']",['University of Washington'],DataScience,https://www.coursera.org/specializations/business-english
Reducing Gun Violence in America: Evidence for Change,4.7,Beginner level,Approx. 17 hours to complete,Flexible schedule,262 reviews,,"['Gun Violence Epidemiology', 'Community Change', 'American Law & Policy', 'Public Health Interventions']","['Guns and Gun Violence in America', 'Legal Issues Relevant to Preventing Gun Violence', 'Evidence-Based Policies to Prevent Gun Violence', 'Guns in Public Places, Schools, and Homes', 'Regulating Gun Design, Enforcing Gun Laws, and Reducing Police-Involved Shootings', 'Community and Clinical Interventions to Prevent Gun Violence and Public Support for Gun Policy']","['Cassandra Crifasi, PhD, MPH', 'Daniel W. Webster, ScD, MPH', 'Jon S. Vernick, JD, MPH', 'Alex McCourt, JD, PhD, MPH']",['Johns Hopkins University'],DataScience,https://www.coursera.org/learn/gun-violence
Machine Learning Data Lifecycle in Production ,4.3,Advanced level,21 hours (approximately),Flexible schedule,793 reviews," Identify responsible data collection for building a fair ML production system.Implement feature engineering, transformation, and selection with TensorFlow ExtendedUnderstand the data journey over a production system’s lifecycle and leverage ML metadata and enterprise schemas to address quickly evolving data.","['Convolutional Neural Network', 'Data Validation', 'ML Metadata', 'Data transformation', 'TensorFlow Extended (TFX)']","['Week 1: Collecting, Labeling and Validating Data ', 'Week 2: Feature Engineering, Transformation and Selection', 'Week 3: Data Journey and Data Storage ', 'Week 4 (Optional): Advanced Labeling, Augmentation and Data Preprocessing']",['Robert Crowe'],['DeepLearning.AI'],DataScience,https://www.coursera.org/learn/machine-learning-data-lifecycle-in-production
Health Informatics Specialization,4.4,Beginner level,1 months at 10 hours a week,Flexible schedule,624 reviews,"Articulate a coherent problem definition of, and a plan for addressing, a health informatics problem. Answer a health informatics problem through data retrieval and analysis.Design a health informatics solution for decision support.Create a change management and deployment plan for a health informatics intervention.","['Informatics', 'Health Informatics', 'Data Science', 'Decision Support System', 'Health Care']","['The Social and Technical Context of Health Informatics', 'Leading Change in Health Informatics', 'The Outcomes and Interventions of Health Informatics', 'The Data Science of Health Informatics', 'Culminating Project in Health Informatics']","['Paul Nagy, PhD, FSIIM', 'Harold P. Lehmann, MD, Ph.D.', 'Ashwini S. Davison, M.D.', 'Hadi H. K. Kharrazi, MD, Ph.D', 'Sam Meiselman']",['Johns Hopkins University'],DataScience,https://www.coursera.org/specializations/health-informatics
Marketing Strategy Specialization,4.4,Beginner level,2 months at 10 hours a week,Flexible schedule,"3,541 reviews",,"['Marketing Plan', 'Market Research', 'Positioning (Marketing)', 'Value Proposition']","['Market Research and Consumer Behavior', 'Positioning: What you need for a successful Marketing Strategy', 'Marketing Mix Fundamentals', 'The Marketing Plan', 'Marketing Strategy Capstone Project']","['Maria Teresa Aranzabal', 'Ignacio Gafo', 'Shameek Sinha', 'Fernando Cortiñas', 'Ramon Diaz-Bernardo']",['IE Business School'],DataScience,https://www.coursera.org/specializations/marketing-strategy
Blockchain Specialization,4.6,Intermediate level,2 months at 10 hours a week,Flexible schedule,"6,772 reviews","Understand smart contracts, a core idea and computational model of blockchain that enables automation, autonomy, scalability and transparency.Have an understanding and working knowledge of the emerging blockchain technology.How to design and program smart contracts and decentralized application.How to think of innovative application models, leveraging the blockchain technology.","['Smart Contract', 'Ethereum', 'Blockchains', 'Solidity']","['Blockchain Basics', 'Smart Contracts', 'Decentralized Applications (Dapps)', 'Blockchain Platforms']",['Bina Ramamurthy'],"['University at Buffalo', 'The State University of New York']",DataScience,https://www.coursera.org/specializations/blockchain
Microsoft Windows Defender and Firewall for Beginners,4.2,Beginner level,2 hours,,54 reviews,Locate Microsoft Windows Security Virus and Threat Protection SettingsRun Microsoft Windows Defender Antivirus Quick Scan Configure Microsoft Windows Firewall Rules ,"['Cybersecurity', 'Information Security (INFOSEC)', 'Microsoft Windows Defender', 'Troubleshooting', 'Cyber Defense']",['Learn step-by-step'],['IBM Skills Network Team'],['IBM'],DataScience,https://www.coursera.org/projects/microsoft-windows-defender-and-firewall-for-beginners
Programming with JavaScript,4.7,Beginner level,42 hours (approximately),Flexible schedule,"3,506 reviews",Creating simple JavaScript codes.Creating and manipulating objects and arrays.Writing unit tests using Jest ,"['Test-Driven Development', 'JavaScript', 'Front-End Web Development', 'Object-Oriented Programming (OOP)']","['Introduction to Javascript', 'The Building Blocks of a Program', 'Programming Paradigms', 'Testing', 'End-of-Course Graded Assessment']",['Taught by Meta Staff'],['Meta'],DataScience,https://www.coursera.org/learn/programming-with-javascript
AI & Law ,4.7,Beginner level,Approx. 21 hours to complete,Flexible schedule,408 reviews,"Understand the legal significance of the artificially intelligent software and hardware.Understand the impact of the emergence of artificial intelligence on the application and administration of law in the public sector.Understand the legal relevance of the use of artificially intelligent software in the private sector.Understand the importance of artificial intelligence for selected legal fields, including labour law, competition law and health law.",[],"['AI and Law', 'Legal AI in the Public Sector', 'Legal AI in the Private Sector', 'Selected Challenges']","['Jeffery Atik', 'Julian Nowag', 'Vilhelm Persson', 'Ana Nordberg', 'Lena Wahlberg', 'Valentin Jeutner', 'Ulrika Andersson', 'Niklas Selberg', 'Titti Mattsson ']",['Lund University'],DataScience,https://www.coursera.org/learn/ai-law
Healthcare IT Support Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,884 reviews,,"['Technical Support', 'Customer Support', 'Electronic Health Records', 'Health Information Technology', 'Telemedicine']","['The Critical Role of IT Support Staff in Healthcare', 'Health Information Technology Fundamentals', 'Operations and Patient Safety for Healthcare IT Staff', 'Healthcare Data Security, Privacy, and Compliance']","['Paul Nagy, PhD, FSIIM', 'Sylvia Devlin, (R) (M) (QM), CIIP', 'Ashwini S. Davison, M.D.', 'Ebony Williams', 'Jessica M. Roosth']",['Johns Hopkins University'],DataScience,https://www.coursera.org/specializations/healthcare-it
Programming with Google Go Specialization,4.6,Intermediate level,1 months at 10 hours a week,Flexible schedule,"2,452 reviews",,[],"['Getting Started with Go', 'Functions, Methods, and Interfaces in Go', 'Concurrency in Go']",['Ian Harris'],"['University of California, Irvine']",DataScience,https://www.coursera.org/specializations/google-golang
