Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Primeros Auxilios Psicológicos (PAP),4.8,,Approx. 15 hours to complete,Flexible schedule,"9,987 reviews",,[],"['Bienvenida e información sobre el curso', 'Módulo 1 - Definición y condiciones de aplicación', 'Módulo 2 - PAP en niños hasta 12 años', 'Módulo 3 - PAP en adolescentes y adultos', 'Módulo 4 - PAP en colectivos especialmente vulnerables', 'Módulo 5 - Autocuidado del interviniente']","['Emilia Cruz', 'Alicia Álvarez', 'Ingeborg Porcar']",['Universitat Autònoma de Barcelona'],Health,https://www.coursera.org/learn/pap
Data Management for Clinical Research,4.7,Beginner level,Approx. 17 hours to complete,Flexible schedule,"1,537 reviews",,"['Survey Design', 'Data Collection', 'Data Management', 'Clinical Data Management']","['Research Data Collection Strategy', 'Electronic Data Capture Fundamentals', 'Planning a Data Strategy for a Prospective Study', ""Practicing What We've Learned: Implementation"", 'Post-Study Activities and Other Considerations', 'Data Collection with Surveys']","['Stephany Duda, PhD', 'Paul Harris, PhD']",['Vanderbilt University'],Health,https://www.coursera.org/learn/clinical-data-management
Introduction to Systematic Review and Meta-Analysis,4.8,,Approx. 13 hours to complete,Flexible schedule,"3,234 reviews",,[],"['Introduction ', 'Framing the Question', 'Searching Principles and Bias Assessment', 'Minimizing Metabias, Qualitative Synthesis, and Interpreting Results', 'Planning the Meta-Analysis and Statistical Methods', 'Wrap Up and Final Peer Review Assignment']","['Kay Dickersin, PhD', 'Tianjing Li, MD, MHS, PHD']",['Johns Hopkins University'],Health,https://www.coursera.org/learn/systematic-review
The Integration of Art and Science in Modern Dental Medicine Specialization,4.8,Intermediate level,1 months at 10 hours a week,Flexible schedule,41 reviews,The scope of oral health and its connection to systemic health.Modern advancements in dentistry and dental technologies.Basic foundations of dental education and the field of dental medicine as a whole.,"['Artificial Intelligence (AI)', 'Dental Education', 'Oral Medicine', 'Dental Care', 'Dentistry', 'Dental Technology']","['Introduction to Dental Medicine', 'The Oral Cavity: Portal to Health and Disease', 'Frontiers in Dentistry']","['Dr. Uri Hangorsky', 'Dr. Thomas P. Sollecito', 'Dr. Eric Stoopler']",['University of Pennsylvania'],Health,https://www.coursera.org/specializations/art-and-science-of-dental-medicine
Reducing Gun Violence in America: Evidence for Change,4.7,Beginner level,Approx. 17 hours to complete,Flexible schedule,262 reviews,,"['Gun Violence Epidemiology', 'Community Change', 'American Law & Policy', 'Public Health Interventions']","['Guns and Gun Violence in America', 'Legal Issues Relevant to Preventing Gun Violence', 'Evidence-Based Policies to Prevent Gun Violence', 'Guns in Public Places, Schools, and Homes', 'Regulating Gun Design, Enforcing Gun Laws, and Reducing Police-Involved Shootings', 'Community and Clinical Interventions to Prevent Gun Violence and Public Support for Gun Policy']","['Cassandra Crifasi, PhD, MPH', 'Daniel W. Webster, ScD, MPH', 'Jon S. Vernick, JD, MPH', 'Alex McCourt, JD, PhD, MPH']",['Johns Hopkins University'],Health,https://www.coursera.org/learn/gun-violence
Bioinformatics Specialization,4.4,Beginner level,3 months at 10 hours a week,Flexible schedule,"1,022 reviews",,"['Bioinformatics', 'Suffix Tree', 'Unweighted Pair Group Method with Arithmetic Mean (UPGMA)', 'Viterbi Algorithm', 'Algorithms', 'Python Programming', 'Whole Genome Sequencing']","['Finding Hidden Messages in DNA (Bioinformatics I)', 'Genome Sequencing (Bioinformatics II)', 'Comparing Genes, Proteins, and Genomes (Bioinformatics III)', 'Molecular Evolution (Bioinformatics IV)', 'Genomic Data Science and Clustering (Bioinformatics V)', 'Finding Mutations in DNA and Proteins (Bioinformatics VI)', 'Bioinformatics Capstone: Big Data in Biology']","['Pavel  Pevzner', 'Nikolay Vyahhi', 'Phillip Compeau']",['University of California San Diego'],Health,https://www.coursera.org/specializations/bioinformatics
Industrial Biotechnology,4.7,Beginner level,Approx. 11 hours to complete,Flexible schedule,"3,108 reviews",,[],"['Enzymes, Enzyme Discovery and Engineering', 'Methods in Systems and Synthetic Biology', 'Biochemical and Bioprocess Engineering', 'Pharmaceuticals and Fine Chemicals', 'Case Studies: Bioenergy and Biomaterials', 'Case Studies: Glycoscience and Biotherapeutics']","['Prof. Nicholas Turner', 'Dr. Nick Weise', 'Prof. Nigel Scrutton']",['University of Manchester   '],Health,https://www.coursera.org/learn/industrial-biotech
Equine Welfare and Management,4.9,Beginner level,Approx. 18 hours to complete,Flexible schedule,351 reviews,,[],"['The Normal Horse: Basic Physiology', 'Maintaining Good Hydration and Nutrition', 'Providing Proper Care and a Safe Environment', 'Assess Fitness, Prevent Common Diseases and Injuries', 'Normal and Abnormal Equine Behaviors', 'Human - Equine Interaction and Equine Welfare']","['Claudia Sonder, DVM']","['University of California, Davis']",Health,https://www.coursera.org/learn/equine
Design and Interpretation of Clinical Trials,4.7,,Approx. 10 hours to complete,Flexible schedule,"4,216 reviews",,"['Clinical Research', 'Trial Design', 'Clinical Trial Design', 'Clinical Trial Management']","['Types of Trial Designs', 'Randomization and Masking', 'Outcomes and Analysis', 'Ethics', 'Reporting Results', 'Randomized Clinical Trials']","['Lea T. Drye, PhD', 'Janet Holbrook, PhD, MPH']",['Johns Hopkins University'],Health,https://www.coursera.org/learn/clinical-trials
Introduction to Psychology,4.9,,Approx. 22 hours to complete,Flexible schedule,"4,967 reviews",,"['Psychological Issues', 'Psychology', 'Social Psychology', 'Mental Illness']","['Welcome and Orientation to the Course', 'History & the Scientific Method', 'The Matter of the Mind', 'Sensation, Perception, Attention and Awareness', 'Learning', 'Memory', 'The Social Mind', 'Mental Illness', 'Videos by Request', 'Final Assignment', 'Links to Outside Resources', 'Super Optional Videos']",['Steve Joordens'],['University of Toronto'],Health,https://www.coursera.org/learn/introduction-psych
Operational Research for Humanitarians,4.8,Beginner level,Approx. 16 hours to complete,Flexible schedule,96 reviews,,"['Research Methods', 'Qualitative and Quantitative Research', 'Humanitarian', 'community engagement', 'Ethics']","['Why conduct research in humanitarian settings', 'Research questions and study designs', 'Conducting research in humanitarian settings', 'Ethics and community engagement', 'Translating knowledge into action']","['Sameen Siddiqi', 'Emilie Venables', 'Francesca Grandi', 'Karl Blanchet', 'Jai Das', 'Maleeha Naseem', 'Benjamin Schmid']",['University of Geneva'],Health,https://www.coursera.org/learn/research-humanitarian
Positive Psychology: Martin E. P. Seligman’s Visionary Science,4.9,Beginner level,16 hours (approximately),Flexible schedule,"5,741 reviews",Understand the scientific foundations of Positive PsychologyExplain how skills of well-being can be learned and taughtDescribe why mind and body flourish togetherDiscuss inspiring new developments in the field of Positive Psychology,"['Character Strengths And Virtues', 'Gratitude', 'Positive Education', 'Positive Psychology']","['Positive Psychology Introduction by Dr. Martin Seligman', 'The Skills of Well-being Can Be Learned, Taught, and Transformative', 'Being Whole: Mind/Body Flourishing Throughout Life', 'Future Directions in Positive Psychology']","['Martin E.P. Seligman, Ph.D.']",['University of Pennsylvania'],Health,https://www.coursera.org/learn/positive-psychology-visionary-science
Medical Terminology I,4.9,Beginner level,14 hours (approximately),Flexible schedule,360 reviews,,[],"['Welcome to Medical Terminology Part 1', 'Introduction to Medical Language and Records', 'Integumentary System', 'Musculoskeletal System', 'Urinary System', 'Course Final Assessments and Conclusion']",['Laura S. Kabiri'],['Rice University'],Health,https://www.coursera.org/learn/medical-terminology-1
Integrative Nursing Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,160 reviews,"Assess  the current and potential role for Integrative Nursing in health and healthcare, including your own workplace.Discuss the evidence base for use of integrative therapies, including historical, clinical, and research data.   Assess if a therapy is appropriate, Educate patients about  benefit and risk, Administer or advise on use, and Evaluate if the therapy was useful.Apply Integrative Nursing principles and strategies to patient care and symptom management.  ","['improved symptom management', 'patient-centered care', 'wellbeing', 'evidence-based practice', 'integrative healthcare', 'symptom management', 'healthcare', 'Stress Management', 'Pain Management', 'Mindfulness', 'whole-person care', 'integrative medicine']","['Introduction to Integrative Nursing', 'Aromatherapy: Clinical Use of Essential Oils', 'Acupressure', 'Guided Imagery', 'Mindfulness in Integrative Healthcare']","['Louise Delagran', 'Alex Haley', 'Mary Jo Kreitzer', 'Megan Voss', 'Deborah Ringdahl', 'Susan Thompson, DNP', 'Kim Christensen', 'Janet Tomaino, DNP']",['University of Minnesota'],Health,https://www.coursera.org/specializations/integrative-nursing
Clinical Trials: Good Clinical Practice  Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,22 reviews, Explore the clinical trial process and the details of Good Clinical Practice principles. ,"['Drug Development', 'Regulatory frameworks', 'Clinical trial basics', 'Clinical trial diversity']","['Introduction to Good Clinical Practice', 'Fundamentals of Good Clinical Practice: Prep and Personnel', 'Fundamentals of Good Clinical Practice: Recruitment & Trial']",['Novartis Learning'],['Novartis'],Health,https://www.coursera.org/specializations/clinical-trials-good-clinical-practice
Abnormal Psychology Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,388 reviews,"An intro level understanding of basic tenets of psychopathology, including how to identify indications of distressEmpathic approaches to engaging with individuals in distress and evidence-based strategies for supporting yourself and othersAn awareness of historical precedent in the discipline of mental health and how that history affects modern-day perceptions of psychopathology","['Psychology', 'Motivation', 'goal setting', 'History', 'behavior']","['Introduction to Abnormal Psychology', 'History of Mental Illness', 'Creating Behavioral Change']","[""Jen D'Andrea"", 'Alexis May', 'Jill Morawski']",['Wesleyan University'],Health,https://www.coursera.org/specializations/abnormal-psychology
Value-Based Care Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,178 reviews,Prepare healthcare clinicians and administrators for Value-Based Care (VBC) reimbursement and operating models.Explore the power of effective communication between healthcare professionals and patients that leads to a partnership focused on quality care.Develop an understanding of your individual responsibility to lead from where you are  to advance a culture of collaboration focused on VBC.,"['healthcare', 'Leadership', 'value-based care', 'social determinants of health', 'Population Health']","['Value-Based Care: Introduction to Value-Based Care and the U.S. Healthcare System', 'Value-Based Care: Population Health', 'Value-Based Care: Managing Processes to Improve Outcomes', 'Value-Based Care: Reimbursement Models', 'Value-Based Care: Organizational Competencies', 'Value-Based Care: Quality Improvement in Organizations', 'Value-Based Care: Capstone Project']","['Lechauncy Woodard', 'Susie Gronseth', 'Sara G. McNeil']",['University of Houston'],Health,https://www.coursera.org/specializations/value-based-care
Dino 101: Dinosaur Paleobiology,4.9,Beginner level,Approx. 14 hours to complete,Flexible schedule,"3,405 reviews",,"['Biodiversity', 'Biology', 'Evolution', 'Paleontology']","['Appearance and Anatomy', 'Death and Fossilization', 'Eating', 'Moving Around', 'Birth, Growth and Reproduction', 'Attack and Defense', 'What is a Species?', 'Evolution', 'Stratigraphy and Geologic Time', 'Paleogeography and Plate Tectonics', 'Dinosaur Origins', 'Dinosaur Extinction']","['Philip John Currie, PhD']",['University of Alberta'],Health,https://www.coursera.org/learn/dino101
Palliative Care Always Specialization,4.5,Beginner level,1 months at 10 hours a week,Flexible schedule,90 reviews,"The scope and role of palliative care as part of a patient and family's care planComponents of a treatment plan for physical, psychosocial, and spiritual care, including screening, assessment and management of patient needs     Effective communication skills for responding to emotion, delivering difficult news, and discussing goals of careIssues around transitions in care (e.g. survivorship or hospice transition)  ","['Effective Communication', 'Palliative Care', 'Symptom Assessment and Management', 'Transition to Hospice', 'Supportive Care']","['Essentials of Palliative Care', 'Symptom Management in Palliative Care', 'Transitions in Care from Survivorship to Hospice', 'Supporting Families and Caregivers', 'Palliative Care Always Capstone Course']","['Joshua C. Fronk', 'Kavitha Ramchandran', 'Jan DeNofrio', 'Manuela Kogon']",['Stanford University'],Health,https://www.coursera.org/specializations/palliative-care-always
Clinical Terminology for International and U.S. Students,4.8,Beginner level,Approx. 34 hours to complete,Flexible schedule,"2,998 reviews",,"['English Language', 'Clinical Experience', 'Vital Signs', 'Medical Device']","['Introduction to Clinical Terms and Abbreviations', 'Decoding Complex Medical Terms ', 'Advanced Decoding Strategies for Clinical Terms', 'Diseases of the Bodily Systems', 'Laboratory Tests and Diagnostic Procedures', 'Practice Understanding Clinical Abbreviations and Complex Terms in Clinical Situations ']","['Michael Gold, Ph.D.', 'Valerie Swigart, Ph.D. R.N.']",['University of Pittsburgh'],Health,https://www.coursera.org/learn/clinical-terminology
Positive Psychology ,4.7,,Approx. 11 hours to complete,Flexible schedule,"5,808 reviews",,"['Gratitude', 'Kindness', 'Meditation', 'Positive Psychology']","['Positive Emotions: The Tiny Engines of Positive Psychology', 'The Mindscapes and Outcomes of Positivity', 'The Delicate Art of Pursuing Happiness', 'Positivity Resonance and Loving-Kindness', 'The Fruits of Positivity Resonance', 'The Ripples of Positivity Resonance']",['Dr. Barbara L. Fredrickson'],['The University of North Carolina at Chapel Hill'],Health,https://www.coursera.org/learn/positive-psychology
Medical Billing and Coding Essentials,4.7,Beginner level,7 hours (approximately),Flexible schedule,142 reviews,"Describe the phases of the revenue cycleGain an understanding of basic insurance terminologyDemonstrate knowledge of confidentiality and billing laws, regulations, and standardsExplain verification of patient financial responsibility and insurance information","['Payment Processing', 'Understanding Revenue Cycles', 'Medical Coding', 'Medical Billing', 'Insurance Verification']","['Module 1', 'Module 2', 'Module 3', 'Module 4']",['Barbara Westrick'],['MedCerts'],Health,https://www.coursera.org/learn/medical-billing-coding-essentials
Psychological Research Specialization,4.7,Beginner level,3 months at 5 hours a week,Flexible schedule,56 reviews,Ethical Practices in ResearchData Analysis and StatisticsQuantitative Research Methods,"['Statistics', 'Research Methods', 'Data Analysis', 'Ethical Methods', 'Research And Design']","['Methods for Quantitative Research in Psychology', 'Ethics of Psychological Research', 'Statistics in Psychological Research']","['Mike Stadler, PhD']",['American Psychological Association'],Health,https://www.coursera.org/specializations/psychological-research
Medical Terminology and the Human Body Fundamentals,4.8,Beginner level,10 hours (approximately),Flexible schedule,56 reviews,"Analyze and understand medical terminologyRecognize the structure and function of human body systemsGain an understanding of the directional terms in relationship to the human bodyDiscuss pathology, the disease process, and endoscopy","['Medical language', 'Knowledge of Major Diseases', 'human anatomy', 'Medical Terminology']","['Module 1', 'Module 2', 'Module 3', 'Module 4']",['Jennifer Zabel'],['MedCerts'],Health,https://www.coursera.org/learn/medical-terminology-human-body-fundamentals
Human Anatomy & Physiology I Specialization,4.8,Intermediate level,3 months at 3 hours a week,Flexible schedule,41 reviews,,"['Tissue Types', 'Anatomical Terminology', 'Cellular Biology', 'Physiological Processes', 'Organ Systems', 'Lifelong Learning', 'Interdisciplinary Perspective', 'Clinical Relevance', 'Research and Information Literacy', 'Medical Terminology']","['Anatomy & Physiology: Levels of Organization', 'Anatomy & Physiology: Support & Movement', 'Anatomy & Physiology: Regulation, Integration, & Control']",['Laura S. Kabiri'],['Rice University'],Health,https://www.coursera.org/specializations/human-anatomy-physiology-1
Visualizing the Living Body: Diagnostic Imaging,4.8,Intermediate level,Approx. 9 hours to complete,Flexible schedule,184 reviews,,"['Anatomy', 'radiography', 'human anatomy', 'Medicine']","['Introduction to Radiology', 'Chest Radiology', 'Abdomen Radiology', 'Pelvis Radiology', 'Extremities Radiology', 'Skull and Brain Radiology', 'Spine Radiology']","['William B. Stewart ', 'Charles Duncan']",['Yale University'],Health,https://www.coursera.org/learn/diagnosticimaging
Immunology: The Immune System and its Failures Specialization,4.7,Intermediate level,1 months at 10 hours a week,Flexible schedule,134 reviews,"You will learn central concepts in human immunology and advanced topics from cutting-edge research relating to clinical disease of the immune system.You will link this knowledge to everyday relevant immunological manifestations (autoimmunity, defense against infectious diseases, tumor immunology).","['Tumour immunity', 'Autoimmunity', 'Immunology', 'Allergy/asthma.', 'Infectious Diseases']","['Immunology: Innate Immune System', 'Immunology: Adaptive Immune System', 'Immunology: Autoimmunity, Allergy, and Transplants', 'Immunology: Immune System and Infectious Diseases', 'Immunology: Immune Failures and Cancer Immunology']","['Malgorzata (Maggie) Trela', 'Sophie Rutschmann']",['Imperial College London'],Health,https://www.coursera.org/specializations/immunology-the-immune-system-and-its-failures
Fundamental Sports related Musculoskeletal Anatomy,4.5,Beginner level,Approx. 4 hours to complete,Flexible schedule,19 reviews,,[],"['Introduction to Basic Anatomy', 'Overview of the Musculoskeletal System', 'Basic Anatomy of the Spine', 'Basic Anatomy of the Thoracic Cage and Upper limb', 'Basic Anatomy of the Lower Limb']",['CUHK Sports Medicine Team'],['The Chinese University of Hong Kong'],Health,https://www.coursera.org/learn/fundamental-sports-related-musculoskeletal-anatomy
Dog Emotion and Cognition,4.7,,Approx. 22 hours to complete,Flexible schedule,"4,485 reviews",,"['Cognitive Science', 'Evolution', 'Animal Behavior', 'Dog']","['Course Information ', 'The Paradox of a Best Friend That Evolved From Our Worst Enemy', 'How Biology Studies Cognitive Evolution', 'Dogs Are Cognitively Remarkable', 'Evolutionary Accidents and Survival of the Friendliest', 'Problems That Dogs Can and Cannot Solve', ""Finding Your Dog's Genius"", 'Final Exam']",['Brian Hare'],['Duke University'],Health,https://www.coursera.org/learn/dog-emotion-and-cognition
The Addicted Brain,4.6,Beginner level,Approx. 21 hours to complete,Flexible schedule,"2,176 reviews",,"['Prevention Programs', 'Addiction Treatment', 'Brain', 'Drug And Alcohol Abuse Treatment']","['The Background & Overview of Drug Use', 'Drugs & How the Brain Works', 'Classes of Drugs', 'Classes of Drugs with Animal Models', 'Neurotransmission & Brain Imaging', 'Vulnerability: Drug Use, Abuse, & Prevention', 'Treatment, Policy, & Decriminalization', 'Drugs & Society']","['Michael Kuhar, Ph.D.']",['Emory University'],Health,https://www.coursera.org/learn/addiction-and-the-brain
Drug Discovery ,4.6,Beginner level,9 hours (approximately),Flexible schedule,"3,579 reviews",,"['Pharmacology', 'Drug Development', 'Clinical Development', 'Pharmacokinetics']","['Welcome!', 'Pharmaceutical & Biotechnology Industry Landscape', 'Drug Discovery: Proteomics, Genomics', 'Compound Selection & Preclinical Studies', 'Challenges in Fragment Based Drug Discovery for Protein Kinases', 'Key Concepts in Drug Delivery']","['Joseph D. Ma', 'Williams S. Ettouati, Pharm.D.']",['University of California San Diego'],Health,https://www.coursera.org/learn/drug-discovery
Everyday Parenting: The ABCs of Child Rearing,4.9,Beginner level,Approx. 21 hours to complete,Flexible schedule,"2,799 reviews",,[],"['The ABCs : Part 1 - Antecedents & Behaviors ', 'The ABCs: Part 2 - Consequences ', 'Advanced ABCs - Troubleshooting and Adolescents ', 'Special Topics and Conclusion']","['Alan E. Kazdin, PhD, ABPP']",['Yale University'],Health,https://www.coursera.org/learn/everyday-parenting
Troubles du spectre de l'autisme : diagnostic,4.9,Intermediate level,Approx. 28 hours to complete,Flexible schedule,702 reviews,,[],"['Historique & évolution des classifications diagnostiques', 'Signes et symptômes du TSA', ""Outils de soutien au dépistage et diagnostic : l'anamnèse, l'entretien clinique et l’observation clinique"", 'Identification des facteurs de risque chez les bébés à risque de TSA', 'Comorbidités psychiatriques et diagnostic différentiel', 'Accueil des parents, retour de bilan, annonce de diagnostic, pistes de soutien et suivi, coordination d’un réseau suite au diagnostic']","['Martina Franchini', 'Marie Schaer', 'Maude Schneider', 'Stephan Eliez', 'Martin Debbané', 'Hilary Wood de Wilde', 'Aurélie Bochet']",['University of Geneva'],Health,https://www.coursera.org/learn/troubles-spectre-autisme-diagnostic
Life Cycle Assessment,4.1,Intermediate level,35 hours (approximately),Flexible schedule,15 reviews,Calculate the environmental impact of systems and productsAssess impact across the entire product life cycleUtilize the Life Cycle Assessment (LCA) methodology,"['""Sustainability', 'environment', 'Life Cycle Assessments ""', 'Product Lifecycle']","['Product-Oriented environmental assessment : Introduction to LCA', 'LCA Goal Definition', 'Life Cycle Inventory Part 1', 'Life Cycle Inventory Part 2', 'Life Cycle Impact Assessment', 'LCA Interpretation']",['Olivier Jolliet'],['University of Michigan'],Health,https://www.coursera.org/learn/life-cycle-assessment
Design and Conduct of Clinical Trials,4.7,Beginner level,4 hours (approximately),Flexible schedule,148 reviews,Evaluate and select clinical trial designsImplement bias control measuresRandomize participants into groupsDefine clinical trial outcomes,"['Clinical Trial Design', 'Masking', 'Randomization', 'Ethics']","['Bias Control: Randomization and Masking', 'Trial Stages and Designs', 'Outcomes in Clinical Trials', 'Ethical Issues in Clinical Trials: Informed Consent', 'Recruitment and Retention']","['Stephan Ehrhardt, MD, MPH', 'Elizabeth A. Sugar, PhD', 'Ann-Margret Ervin, PhD, MPH', 'Janet Holbrook, PhD, MPH']",['Johns Hopkins University'],Health,https://www.coursera.org/learn/design-and-conduct-clinical-trials
El rol docente del médico residente,4.9,Beginner level,Approx. 12 hours to complete,Flexible schedule,149 reviews,,"['evaluación de aprendizajes', 'liderazgo y manejo de conflictos', 'desarrollo profesional', 'aprendizajes clínicos', 'presentación de conferencias']","['El rol docente del médico', 'Enseñanza clínica y hospitalaria', 'Realimentación y conferencias médicas', 'Liderazgo y manejo de conflictos']","['Jessica Guadalupe Hernández Carrillo', 'Marco Aurelio Tapia Maltos', 'Luis Fernando Kieffer Escobar', 'Melchor Sánchez Mendiola', 'José de Jesús Naveja Romero', 'Carlos Gutiérrez-Cirlos Madrid', 'Kweilan Yap Campos']",['Universidad Nacional Autónoma de México'],Health,https://www.coursera.org/learn/residente
EDIVET: Do you have what it takes to be a veterinarian?,4.8,,Approx. 9 hours to complete,Flexible schedule,"2,349 reviews",,"['Animal', 'Vital Signs', 'Veterinary', 'Medicine']","['Course Information', 'Basic Animal Care', 'An Introduction to Body Systems Anatomy', 'Veterinary Professional Skills', 'An Introduction to Clinical Skills', 'The Past, Present and Future of Veterinary Medicine']","['Dr Gurå Therese Bergkvist', 'Prof Susan Rhind', 'Kay Aitchison', 'Rachel Whittington', 'Dr Andrew Gardiner', 'Dr Jessie Paterson', 'Dr Catriona Bell']",['The University of Edinburgh'],Health,https://www.coursera.org/learn/becoming-a-veterinarian
Bugs 101: Insect-Human Interactions,4.9,Beginner level,Approx. 49 hours to complete,Flexible schedule,"1,323 reviews",,"['Biology', 'Entomology', 'Science', 'Ecology']","['Module 01:  Introduction to Insects and their Terrestrial Relatives', 'Module 02: The Business of Being an Insect Part 1', 'Module 03: The Business of Being an Insect Part 2', 'Module 04: Insect Locomotion', 'Module 05: Insects as Decomposers', 'Module 06: Plant Feeding and Impacts of Herbivory', 'Module 07: Pollination and Beekeeping', 'Module 08: Insects and Disease', 'Module 09: Sustainable Human-Insect Interactions: IPM', 'Module 10: Sustainable Human-Insect Interactions: IPM (Biological and Cultural Control)', 'Module 11: Insect Conservation ', 'Module 12: Insects in Human Culture', 'Module 13: Bugs 101 Wrap Up']",['Dr. Maya Evenden'],['University of Alberta'],Health,https://www.coursera.org/learn/bugs-101
Dairy Production and Management,4.9,,Approx. 75 hours to complete,Flexible schedule,"1,342 reviews",,"['Disease Control', 'Animal', 'Nutrition', 'Genetics']","['Orientation and Dairy Genetics', 'Forage Production and Pasture Management', 'Feeds, Hay and Silage Making, and Feed Processing', 'Nutrition Basics, Requirements, and Feeding of Lactating Cows ', 'Calf and Heifer Nutrition and Feeding of Dry Cows', 'Dairy Reproduction ', 'Animal Health and Milk Quality', 'Farm Economics and Environment']","['Greg Roth', 'Troy L. Ott', 'Lisa A. Holden', 'James Dunn', 'Chad Dechow', 'Alexander N. Hristov', 'Robert Van Saun', 'Kathy Soder', 'Bhushan Jayarao', 'Gabriella A. Varga']",['The Pennsylvania State University'],Health,https://www.coursera.org/learn/dairy-production
Whole genome sequencing of bacterial genomes - tools and applications,4.6,Beginner level,Approx. 6 hours to complete,Flexible schedule,"1,403 reviews",,"['Nucleotide', 'Antimicrobial', 'Genome', 'Microbiology']","['Module 1', 'Module 2', 'Module 3', 'Module 4', 'Module 5']","['Lina Cavaco', 'Pimlapas Leekitcharoenphon']",['Technical University of Denmark (DTU)'],Health,https://www.coursera.org/learn/wgs-bacteria
Développement psychologique de l'enfant,4.9,Beginner level,Approx. 22 hours to complete,Flexible schedule,650 reviews,,[],"['Quelles sont les compétences des bébés et comment les étudier?', 'Comment se développe la sécurité affective des jeunes enfants?', 'Comment se développent les émotions primaires et morales des jeunes enfants?', 'Comment se développe le soi des jeunes enfants?', 'Pourquoi les jeunes enfants aiment-ils jouer? Quels sont les effets bénéfiques des jeux?', ""Comment se développent l'empathie, le sens moral et le sens de l'équité des jeunes enfants?"", 'La parentalité: que se passe-t-il du côté des parents?']",['Edouard Gentaz'],['University of Geneva'],Health,https://www.coursera.org/learn/enfant-developpement
Cuidados y procedimientos generales en la atención del recién nacido,4.8,Intermediate level,Approx. 5 hours to complete,Flexible schedule,"1,835 reviews",,[],"['Presentación del curso', 'CONCEPTO DE RECIÉN NACIDO SANO Y DE ALTO RIESGO ', 'MATERIALES, INSUMOS Y PLANTA FÍSICA NEONATAL ', 'PASOS INICIALES DE LA REANIMACIÓN DEL RECIÉN NACIDO', 'PRINCIPIOS DE LA ALIMENTACIÓN DEL RECIÉN NACIDO ', 'CUIDADOS DE LA PIEL DEL RECIÉN NACIDO']",['Pablo Gálvez Ortega'],['Universidad de Chile'],Health,https://www.coursera.org/learn/cuidados-del-recien-nacido
"Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives",4.7,,Approx. 20 hours to complete,Flexible schedule,665 reviews,,[],"['Week 1: Origins and Landmark Studies in the Science of Resilience in Children ', 'Week 2: Methods and Models of Research on Resilience (including case studies)', 'Week 3: Effects on Children of Natural and Technological Disasters ', 'Week 4: Resilience in Children Exposed to War and Political Violence ', 'Week 5: Roles of Families, Schools, Culture, and Community in Promoting Resilience of Children', 'Week 6: A Resilience Framework for Action, Enduring Controversies, and New Horizons in the Study of Resilience ']","['Ann S. Masten, Ph.D., LP']",['University of Minnesota'],Health,https://www.coursera.org/learn/resilience-in-children
Fundamental Human Physiology in Sports Medicine,3.5,Beginner level,Approx. 6 hours to complete,Flexible schedule,11 reviews,,[],"['Homeostasis', 'Neuromusculoskeletal System', 'Cardiovascular System ', 'Respiratory System', 'Endocrine System ']",['CUHK Sports Medicine Team'],['The Chinese University of Hong Kong'],Health,https://www.coursera.org/learn/fundamental-human-physiology-in-sports-medicine
Foundations for Assisting in Home Care,4.8,,Approx. 75 hours to complete,Flexible schedule,376 reviews,,[],"['Course Information Documents', 'Module 1 - Introduction to Home Health Care', 'Module 2 - Working Effectively with Home Care Clients', 'Module 3 - Working with the Elderly', 'Module 4 - Working with Children', 'Module 5 - Working with People Who Are Mentally Ill', 'Module 6 - Working with People with Developmental Disabilities', 'Module 7 - Working with People with Physical Disabilities', 'Module 8 - Food, Nutrition, and Meal Preparation', 'Module 9 - Family Spending and Budgeting ', 'Module 10 - Care of the Home and Personal Belongings', ' Module 11 - Safety and Injury Prevention ', 'Module 12 - Personal Care']","['Tera Doty-Blance', 'Andrea C. Wade, Ph.D.', ""Erin O'Hara-Leslie"", 'Kimberly B. McLain, Ph.D.']",['The State University of New York'],Health,https://www.coursera.org/learn/home-care
MRI Fundamentals,4.5,Intermediate level,Approx. 8 hours to complete,Flexible schedule,372 reviews,,[],"['1 Overview of MRI ', '2 Mag Reson Phenomenon', '3 Signal Processing Theory', '4 MR IMAGE FORMATION', '5 IMAGE CONTRAST, FIELD OF VIEW, AND RESOLUTION', '6 MRI DATA ACQUISITION STRATEGIES']",['Sung-Hong Park '],['Korea Advanced Institute of Science and Technology(KAIST)'],Health,https://www.coursera.org/learn/mri-fundamentals
Positive Psychology: Applications and Interventions,4.8,Beginner level,16 hours (approximately),Flexible schedule,"2,033 reviews",Understand the Broaden-and-Build Theory of Positive InterventionsUse strategies for classifying character strengths and virtuesChoose goals that support your personal well-beingDescribe why it's important to cultivate a healthy emotional life,"['Character Strengths And Virtues', 'goal setting', 'Positive Psychology', 'Savoring']","[' Introducing the Course and Exploring Positive Emotions', 'Understanding and Cultivating a Healthy Emotional Life', 'Identifying and Using Character Strengths', 'Setting and Achieving Goals']","['James Pawelski, Ph.D. ']",['University of Pennsylvania'],Health,https://www.coursera.org/learn/positive-psychology-applications
