Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Social Media Marketing Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,"4,467 reviews",,"['Business Planning', 'Social Media Marketing', 'Analytics', 'Influencer Marketing', 'Digital Marketing']","['What is Social?', 'The Importance of Listening', 'Engagement & Nurture Marketing Strategies', 'Content, Advertising & Social IMC', 'The Business of Social', 'Social Marketing Capstone Project']",['Randy Hlavac'],['Northwestern University'],Business,https://www.coursera.org/specializations/social-media-marketing
AI Applications in Marketing and Finance,4.7,,6 hours (approximately),Flexible schedule,173 reviews,,[],"['Module 1 – AI and the Customer Journey', 'Module 2 – Personalization', 'Module 3 – Finance', 'Module 4 –Additional AI Applications in Finance']","['Kartik Hosanagar', 'Michael R Roberts', 'Raghu Iyengar']",['University of Pennsylvania'],Business,https://www.coursera.org/learn/wharton-ai-applications-marketing-finance
Financial Reporting Specialization,4.7,Intermediate level,4 months at 10 hours a week,Flexible schedule,584 reviews,,"['Accounting', 'Accounting Analysis', 'Financial Statement']","['Accounting Analysis I: The Role of Accounting as an Information System', 'Accounting Analysis I: Measurement and Disclosure of Assets', 'Accounting Analysis II: Measurement and Disclosure of Liabilities', 'Accounting Analysis II: Accounting for Liabilities and Equity', 'Financial Reporting Capstone']","['Wei Li, PhD, CPA', 'Gerlando Lima', 'Scott Mendoza']",['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/specializations/financial-reporting
Decentralized Finance (DeFi): The Future of Finance Specialization,4.8,Intermediate level,4 months at 2 hours a week,Flexible schedule,"1,594 reviews",Learners will have a much deeper understanding of both the infrastructure of decentralized finance and the leading applications.,"['Smart Contract', 'Cryptocurrency', 'Financial Markets', 'nft', 'Tokenization', 'Finance', 'Entrepreneurial Finance', 'Entrepreneurship', 'Blockchain']","['Decentralized Finance (DeFi) Infrastructure', 'Decentralized Finance (DeFi) Primitives', 'Decentralized Finance (DeFi) Deep Dive', 'Decentralized Finance (DeFi) Opportunities and Risks']",['Cam Harvey'],['Duke University'],Business,https://www.coursera.org/specializations/decentralized-finance-duke
Introduction to Finance: The Basics,4.7,Beginner level,Approx. 18 hours to complete,Flexible schedule,323 reviews,Build a financial knowledge base by understanding essential topics in modern finance. Develop an understanding of the issues managers must consider when making financial decisions.Be ready to conduct analysis using information from financial statements.Understand and apply the time value of money in order to value financial and real asset investments and to make investment decisions.,"['Financial Management', 'Finance', 'Future Value', 'Leadership And Management']","['Course Orientation', 'Module 1: Introduction to Finance', 'Module 2: Financial Statements and Cash Flow', 'Module 3: Financial Statements Analysis', 'Module 4: Time Value of Money']",['Xi Yang'],['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/learn/introduction-to-finance-the-basics
Introduction to Spreadsheets and Models,4.2,,5 hours (approximately),Flexible schedule,"3,743 reviews",,"['Monte Carlo Method', 'Microsoft Excel', 'Linear Programming (LP)', 'Solver']","['Spreadsheets: A Tool for Thinking with Numbers', 'From Spreadsheet to Model', 'Addressing Uncertainty and Probability in Models', ' Simulation and Optimization']",['Don Huesman'],['University of Pennsylvania'],Business,https://www.coursera.org/learn/wharton-introduction-spreadsheets-models
Project Management: Foundations and Initiation,4.8,Beginner level,23 hours (approximately),Flexible schedule,351 reviews,"By successfully completing this course, you will be able to define the role of a project manager and describe different project management methods.You will be able to produce a project charter and a stakeholder analysis.And you will be able to from a successful project team and determine project resources.","['Project Management', 'Business Communication', 'Resource Management', 'Team Management', 'Engineering management']","['Project Management and the Role of the Project Manager', 'Starting the Project: Project Scope', 'Managing Stakeholders & Communications', 'Forming & Leading the Project Team ']","['Christy Bozic, PhD, PMP']",['University of Colorado Boulder'],Business,https://www.coursera.org/learn/project-management-foundations-initiation
Project Launch,4.7,Beginner level,49 hours (approximately),Flexible schedule,239 reviews,,"['Project Management', 'Scope (Project Management)', 'Communication', 'Work Breakdown Structure']","['Introduction to Project Management', ' Project Leadership', 'Project Selection and Justification', 'The Project Charter', 'Project Kickoff, PM Plan, and Agile PM', 'Requirements Gathering', 'The Statement of Work', 'Work Breakdown Structure', 'Project Scope', 'Stakeholders', '  Communication', ' RAM and RACI']",['Hassan Kafshi'],"['University of California, Irvine']",Business,https://www.coursera.org/learn/project-management
Removing Barriers to Change,4.9,Beginner level,Approx. 5 hours to complete,Flexible schedule,388 reviews,,[],"['Module 1 - The Challenge of Change', 'Module 2 - Removing Reactance and Endowment', 'Module 3 - Overcoming Confirmation Bias and Uncertainty', 'Module 4 - The Importance of Corroborating Evidence']",['Jonah Berger'],['University of Pennsylvania'],Business,https://www.coursera.org/learn/removing-barriers-to-change
An Introduction to Consumer Neuroscience & Neuromarketing ,4.7,Beginner level,Approx. 25 hours to complete,Flexible schedule,"3,132 reviews",,"['Consumer Behaviour', 'Marketing', 'Consumer Neuroscience', 'Neuromarketing']","['What is Neuromarketing all About?', 'Attention & Consciousness', 'Sensory Neuromarketing', 'Emotions & Feelings, Wanting & Liking', 'Learning & Memory', 'Neuroethics and Consumer Aberrations']",['Thomas Zoëga Ramsøy'],['Copenhagen Business School'],Business,https://www.coursera.org/learn/neuromarketing
Product Management Certification Specialization,,Beginner level,3 months at 5 hours a week,Flexible schedule,,"Apply key product management skills, tools, and techniques to engage and manage key stakeholders and clientsIdentify product strategy development and implementation methods and best practices to ensure the right product is producedDescribe product development and analysis best practices to effectively manage change and ensure a successful product launchTest what you have learned in a series of practical exercises allowing you to demonstrate real-word product management","['Stakeholder Collaboration', 'Leadership', 'Product Management', 'Product Plan', 'Product Launch']","['Product Management: Foundations & Stakeholder Collaboration', 'Product Management: Initial Product Strategy and Plan', 'Product Management: Developing and Delivering a New Product', 'Practice Exam for AIPMM Certified Product Manager (CPM)']","['Daniel C. Yeomans', 'Skill-Up EdTech Team']",['SkillUp EdTech'],Business,https://www.coursera.org/specializations/product-management-certification
Investment and Portfolio Management Specialization,4.5,Beginner level,2 months at 10 hours a week,Flexible schedule,"2,065 reviews",,"['Performance Attribution', 'Behavioral Finance', 'Financial Markets', 'Behavioral Economics']","['Global Financial Markets and Instruments', 'Portfolio Selection and Risk Management', 'Biases and Portfolio Selection', 'Investment Strategies and Portfolio Analysis', 'Capstone: Build a Winning Investment Portfolio']","['Jill Foote', 'Arzu Ozoguz']",['Rice University'],Business,https://www.coursera.org/specializations/investment-portolio-management
Marketing Mix Implementation Specialization,4.6,Beginner level,2 months at 10 hours a week,Flexible schedule,"3,484 reviews",,"['Pricing', 'Communication', 'Product Management', 'Marketing']","['Brand and Product Management', 'Pricing Strategy', 'Channel Management and Retailing ', 'Integrated Marketing Communications: Advertising, Public Relations, Digital Marketing and more', 'Marketing Mix Implementation Capstone ']","['Maria Teresa Aranzabal', 'Eda Sayin', 'Luis Rodriguez Baptista', 'Martin Boehm', 'Ramon Diaz-Bernardo']",['IE Business School'],Business,https://www.coursera.org/specializations/marketing-mix
Getting Started with Power BI Desktop,4.7,Beginner level,2 hours,,"3,596 reviews",Import and Transform Data with Power BI DesktopVisualize Data with Power BI Desktop,"['Business Intelligence', 'Data Analysis', 'Business Analytics', 'Data Visualization', 'power bi']",['Learn step-by-step'],['Amit Yadav'],['Coursera Project Network'],Business,https://www.coursera.org/projects/power-bi-desktop
Fundamentos del marketing digital y comercio electrónico,4.9,Beginner level,18 hours (approximately),Flexible schedule,"1,115 reviews",Describir las responsabilidades de un/a coordinador/a de marketing digital y un/a analista de comercio electrónico de nivel inicial (o similar).Describir las responsabilidades laborales de un/a coordinador/a de marketing digital y un/a analista de comercio electrónico de nivel inicialExplicar el concepto del embudo de marketingComprender los elementos y objetivos de una estrategia de marketing digital y comercio electrónico,"['Acercamiento al cliente', 'Fidelidad del cliente', 'Marketing', 'Análisis y estadísticas de marketing', 'Comercio electrónico']","['Introducción a los fundamentos del marketing digital y el comercio electrónico', 'El recorrido del cliente y el embudo de marketing', 'Estrategias de marketing digital y comercio electrónico', 'Medir el éxito ']",['Google Career Certificates'],['Google'],Business,https://www.coursera.org/learn/fundamentos-del-marketing-digital-y-comercio-electronico
Financial Accounting Fundamentals,4.8,Beginner level,13 hours (approximately),Flexible schedule,"2,517 reviews",How to use journal entries to record transactions and prepare and use t-accounts to summarize transactions recorded during an accounting periodThe three most commonly used financial statements and how they fit togetherHow to prepare these financial statements based on transactions recorded during an accounting periodHow to draw basic conclusions about a company's financial health,"['Financial Accounting', 'Accounting', 'Financial Statement', 'Balance Sheet']","['Introduction to Financial Accounting, the Financial Statements, and the Balance Sheet', 'Introduction to Recording Transactions', 'The Income Statement, Revenue and Expense Transactions, and Adjusting Entries', 'The Statement of Cash Flows, Financial Statement Preparation', 'More Transactions, Analysis of Financial Statements, and an Annual Report']",['Luann J. Lynch'],['University of Virginia'],Business,https://www.coursera.org/learn/uva-darden-financial-accounting
Supply Chain Principles,4.6,,Approx. 12 hours to complete,Flexible schedule,"2,017 reviews",,"['Procurement', 'Supply Chain', 'Transporting']","['Supply Chain Concepts', 'Planning & Procurement', 'Manufacturing & Service Operations', 'Warehousing Operations', 'Transportation Operations']",['Timothy M Brown'],['Georgia Institute of Technology'],Business,https://www.coursera.org/learn/supply-chain-principles
Satisfaction Guaranteed: Develop Customer Loyalty Online,4.8,Beginner level,27 hours (approximately),Flexible schedule,"2,460 reviews","Identify common strategies for building customer loyalty in e-commerceSuccessfully manage client relationships and measure satisfactionFind, apply for, and prepare for interviews and jobsPut together a portfolio and/or resume to present to employers","['Customer Relationship Management (CRM)', 'Portfolio preparation', 'Building customer loyalty', 'E-commerce store optimization', 'Job preparedness']","['Introduction to satisfaction guaranteed: develop customer loyalty online', 'Analyze trends for an online store', 'Prepare for jobs in digital marketing and e-commerce', 'Certificate review']",['Google Career Certificates'],['Google'],Business,https://www.coursera.org/learn/satisfaction-guaranteed
The Principles of Real Estate,,Beginner level,24 hours (approximately),Flexible schedule,,,"['goal setting', 'database management', 'Sphere of Influence', 'Lead Generation', 'Commissions']","['The Job of a Real Estate Agent', 'How Real Estate Agents Get Paid', 'A Day in the Life of a Real Estate Agent', 'Be A Student of the Market', 'Real Estate is Lead Generation', 'Your Business is Your Database', 'Summary and Wrap-Up- The Principles of Real Estate']","['Julia Lashay', 'Jay Papasan']",['Keller Williams'],Business,https://www.coursera.org/learn/the-principles-of-real-estate
Reporting extra-financier et stratégie RSE,4.7,Beginner level,Approx. 25 hours to complete,Flexible schedule,377 reviews,,[],"['Les enjeux du reporting extra-financier', 'Qualifier ses impacts', 'Mesurer sa performance sociale et environnementale et en rendre compte', 'Les nouvelles frontières du reporting extra-financier']",['Thierry Sibieude'],['ESSEC Business School'],Business,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
Finance for Technical Managers Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,74 reviews,"Articulate the principles and concepts of finance and financial management, particularly with your financial peers.Interpret a company’s financial statements, calculate financial health, and use metrics to evaluate the financial viability of a new project.Understand how capital budgeting processes work within a company, how to select projects, and how to plan for the financial future of a firm.Apply your knowledge to personal finance investments in stock and bond mutual funds.","['Project valuation', 'Financial Adviser', 'Discounted Cash Flow Analysis', 'Product Cost Analysis', 'financial statement analysis']","['Product Cost and Investment Cash Flow Analysis ', 'Project Valuation and the Capital Budgeting Process', 'Financial Forecasting and Reporting']","['Michael J. Readey, Ph.D.']",['University of Colorado Boulder'],Business,https://www.coursera.org/specializations/finance-for-technical-managers
Introduction to Google SEO,4.6,Beginner level,13 hours (approximately),Flexible schedule,"9,834 reviews",Critique the role of advertisements and corporate funding in the development of search  Compare and contrast the functionality of search engine algorithms updates  Write your own content for a website that will improve search results  Develop an optimization strategy following best practices for a client to implement to help increase their ranking  ,"['Search Algorithm', 'Search Engine Optimization (SEO)', 'Mathematical Optimization', 'Semantics']","['Introduction to Google SEO', 'Current SEO Best Practices', 'SEO of Today, Tomorrow and Beyond', 'Your Audience and Building Personas']",['Rebekah May'],"['University of California, Davis']",Business,https://www.coursera.org/learn/search-engine-optimization
Entrepreneurship 1: Developing the Opportunity,4.8,,10 hours (approximately),Flexible schedule,"4,166 reviews",,"['Discovery-Driven Planning', 'Elevator Pitch', 'Planning', 'Entrepreneurship']","['Introduction and Course Materials', 'Module 1: Introduction to Entrepreneurship', 'Module 2: Opportunity Analysis', 'Module 3: Markets, Need-Finding and Planning', 'Module 4: Pitching, Testing, and Prototyping']","['Lori Rosenkopf', 'Kartik Hosanagar', 'David Hsu', 'Karl  T. Ulrich', 'Ethan Mollick']",['University of Pennsylvania'],Business,https://www.coursera.org/learn/wharton-entrepreneurship-opportunity
Marketing en redes sociales de Meta Professional Certificate,4.9,Beginner level,2 months at 10 hours a week,Flexible schedule,748 reviews,"Crear y analizar una campaña publicitaria efectiva para tu público objetivo Crear un brief creativo que incluya los recursos de tu anuncio pagoCrear, editar y solucionar problemas de anuncios en el Administrador de anuncios de FacebookEstablecer y gestionar una presencia en redes sociales","['Marketing digital', 'Publicidad de rendimiento', 'Marketing en redes sociales', 'Gestión de marcas', 'Marketing de contenidos']","['Introducción al marketing en redes sociales', 'Gestión de redes sociales', 'Fundamentos de la publicidad en redes sociales', 'Publicidad con Meta', 'Medir y optimizar campañas de marketing en redes sociales', 'Fase final de Marketing en redes sociales de Meta']","['Anke Audenaert', 'Daniel Kob']",['Meta'],Business,https://www.coursera.org/professional-certificates/marketing-en-redes-sociales-de-facebook
Coaching Skills for Managers Specialization,4.7,Intermediate level,2 months at 10 hours a week,Flexible schedule,"1,481 reviews",,"['Active Listening', 'Communication', 'Management', 'Coaching']","['Managing as a Coach', 'Setting Expectations & Assessing Performance Issues', 'Coaching Practices', 'Coaching Conversations']",['Kris Plachy'],"['University of California, Davis']",Business,https://www.coursera.org/specializations/coaching-skills-manager
"Negotiation, Mediation and Conflict Resolution Specialization",4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,539 reviews",,"['Communication', 'Negotiation', 'Planning', 'Cross-Cultural Communication']","['Negotiation  Fundamentals', 'International and Cross-Cultural Negotiation', 'Mediation and Conflict Resolution', 'Negotiation, Mediation, and Conflict Resolution - Capstone Project']","['Aurélien Colson', 'Alan Jenkins', 'Joseph Maila']",['ESSEC Business School'],Business,https://www.coursera.org/specializations/negotiation-mediation-conflict-resolution
Climate Change and Sustainable Investing Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,252 reviews,The science of climate changeThe economics of climate change The finance of climate change,"['Learn to assess how climate change impacts financial portfolios and and how to manage climate risk in equity portfolios', 'Understand the various policy approaches involved in the transition to a low carbon economy including in particular ""cap & trade"" carbon markets', 'Understand how climate change risks impact corporate decisions and company value', 'Understanding the evidence for climate change and for its anthropogenic origin', 'Understand the instruments investment funds and solutions used to finance clean technologies and clean energy']","['Science and Engineering of Climate Change', 'Economics and Policies of Climate Change', 'The Finance of Climate Change', 'Climate Aware Investing']","['GIANFRANCO GIANFRATE - EDHEC BUSINESS SCHOOL', 'EMANUELE CHINI - EDHEC BUSINESS SCHOOL', 'LIONEL MARTELLINI -EDHEC BUSINESS SCHOOL', 'RICCARDO REBONATO - EDHEC BUSINESS SCHOOL']",['EDHEC Business School'],Business,https://www.coursera.org/specializations/climatechangeandsustainableinvesting
Strategy and Sustainability,4.7,Beginner level,Approx. 16 hours to complete,Flexible schedule,484 reviews,,[],"['Course Overview & Week 1: Business & the Environment', 'Week 2 - Strategic Issues', 'Week 3 - Strategic Options', 'Week 4 - Environmental Interest Groups', 'Week 5 - Differences Across Industries and Around the World', 'Week 6 - How to develop a sustainability strategy']",['Mike Rosenberg'],['IESE Business School'],Business,https://www.coursera.org/learn/strategy-sustainability
Arts and Heritage Management,4.8,,Approx. 16 hours to complete,Flexible schedule,"1,325 reviews",,"['Fundraising', 'Customer Relationship Management (CRM)', 'Management', 'Marketing']","['CURATORSHIP Vs. MANAGEMENT', 'HERITAGE AND THE MARKETPLACE: A DELICATE EQUILIBRIUM', 'EMOTIONS Vs. RATIOS: HEDONIC CONSUMPTION AND THE ROLE OF EXPERIENCE', 'BRANDING HERITAGE TO BUILD LOYALTY', 'THE NUMBERS HERITAGE NEEDS TO GROW ', 'MEET THE MANAGERS']",['Andrea Rurale'],['Università Bocconi'],Business,https://www.coursera.org/learn/arts-heritage
Finanzas corporativas Specialization,4.6,Intermediate level,2 months at 10 hours a week,Flexible schedule,"1,820 reviews",,"['Mathematical Finance', 'Corporate Finance', 'Microsoft Excel', 'Finance']","['Administración financiera y su función en la empresa ', 'Matemáticas financieras', 'Evaluación de inversiones en Bienes de Capital ', 'Estructura de capital y política de dividendos', 'Valuación de empresas ', 'Toma de decisiones financieras']","['Carlos Martínez de la Fuente', 'Norman Wolf del Valle', 'Dr. Gonzálo Antonio Luna Guerra', 'Pedro Licea Vergara ']",['Universidad Nacional Autónoma de México'],Business,https://www.coursera.org/specializations/finanzascorporativas
International Organizations Management ,4.8,Beginner level,Approx. 17 hours to complete,Flexible schedule,"1,767 reviews",,[],"['Welcome to the Course', 'Introduction to International Organizations', 'The Shifting Context for International Organizations', 'Leadership in the UN System', 'Public Private Partnerships', 'Marketing & Fundraising']","['Sebastian Buckup', 'Claudia Gonzalez Romo', 'Lea Stadtler', 'Gilbert Probst', 'Cassandra Quintanilla', 'Bruce Jenks', 'Stephan Mergenthaler', 'Julian Fleet']",['University of Geneva'],Business,https://www.coursera.org/learn/international-organizations-management
Social Media Marketing in Practice Specialization,4.5,Beginner level,1 months at 10 hours a week,Flexible schedule,269 reviews,,"['Build a personal brand on LinkedIn', 'Use social selling tactics to connect and engage with prospects', 'Use LinkedIn Campaign Manager to optimize B2B advertising campaigns', 'Set up a YouTube channel', 'Use Ads Manager to create and optimize Twitter ads', 'Build and sustain a social media community', 'Share and promote social content', 'Set up a social media experience for a business', 'Choose social media platforms and tools', 'Plan a social media advertising strategy', 'Digital Strategy', 'Social Media Marketing', 'Content Marketing', 'Digital Marketing', 'Digital transformation', 'Uncover campaign insights using native Facebook and Snapchat analytics tools', 'Use Snapchat Ad Manager to set up and optimize SnapAds', 'Set up advertising on Snapchat', 'Set up advertising on Facebook and Instagram', 'Use Facebook Ads Manager to create and optimize ad campaigns']","['Social Media and Digital Marketing Fundamentals', 'Social Media and Social Content Strategy', 'Facebook, Instagram, and Snapchat Marketing', 'Twitter, LinkedIn, and YouTube Marketing']",['Cathal Melinn'],['Digital Marketing Institute'],Business,https://www.coursera.org/specializations/social-media-marketing-practice
International Leadership and Organizational Behavior,4.8,,Approx. 16 hours to complete,Flexible schedule,"3,136 reviews",,"['Social Network', 'Leadership', 'Management', 'Cross-Cultural Communication']","['LEADERSHIP ACUMEN', 'NAVIGATING CULTURE', 'COMMUNICATING EFFECTIVELY', 'MOTIVATING FOLLOWERS', 'BUILDING PROFESSIONAL NETWORKS', 'MANAGING CONFLICTS']",['Franz Wohlgezogen'],['Università Bocconi'],Business,https://www.coursera.org/learn/organizational-behavior
Marketing digital e e-commerce do Google Professional Certificate,4.9,Beginner level,4 months at 10 hours a week,Flexible schedule,118 reviews,"Aprender os fundamentos do marketing digital e e-commerce para desenvolver as habilidades essenciais para uma vaga de trabalho de inicianteAtrair e engajar clientes por meio de canais de marketing digital, como busca e e-mailMedir os resultados de ações de marketing por meio de análises e insights presentesCriar lojas de e-commerce, analisar o desempenho on-line e aumentar a fidelidade do cliente","['E-Commerce', 'Email Marketing', 'Marketing', 'Otimização para mecanismos de busca (SEO)', 'Publicidade gráfica']","['Fundamentos do marketing digital e do e-commerce', 'Atrair e engajar clientes com marketing digital', 'De curtidas a leads: como interagir com os clientes on-line', 'Pense fora da caixa (de entrada): e-mail marketing', 'O sucesso por meio das avaliações: análise e medição de marketing', 'Faça a venda: crie, lance e gerencie lojas de e-commerce', 'Satisfação garantida: desenvolva a fidelidade de clientes']",['Google Career Certificates'],['Google'],Business,https://www.coursera.org/professional-certificates/marketing-digital-e-e-commerce-do-google
AI For Everyone （すべての人のためのAIリテラシー講座）,4.7,Beginner level,Approx. 7 hours to complete,Flexible schedule,247 reviews,,[],"['AIの基礎', 'AI プロジェクトの推進', 'AIの社内導入と産業活用', 'AI と社会', '日本におけるAI活用']","['Yutaka Matsuo', 'Andrew Ng']","['DeepLearning.AI', 'Japan Deep Learning Association']",Business,https://www.coursera.org/learn/ai-for-everyone-ja
Learning and Development,4.7,Beginner level,15 hours (approximately),Flexible schedule,175 reviews,How to create and deliver effective trainings in your organizationHow to evaluate key metrics that will demonstrate training outcomes and results,"['Learning Delivery Methods', 'Effective Training', 'Training Needs', 'Learning Models']","['Introduction to Learning and Development', 'Structure and Design of Learning', 'Implementation and Evaluation of Training and Development', 'Learning Delivery, Application and Evaluation']","['Rachel Landers', 'Brad Boyson']",['HRCI'],Business,https://www.coursera.org/learn/learning-and-development
Financial Planning for Young Adults,4.6,Beginner level,Approx. 20 hours to complete,Flexible schedule,"1,269 reviews",,"['Risk Management', 'Budget', 'Saving', 'Investment']","['Orientation', 'Module 1: Setting Financial Goals and Assessing Your Situation', 'Module 2: Budgeting and Cash Flow Management', 'Module 3: Saving Strategies', 'Module 4: The Time Value of Money', 'Module 5: Borrowing and Credit', 'Module 6: Investing', 'Module 7: Risk Management', 'Module 8: Financial Planning as a Career']","['Charles R. Chaffin', 'Nicholas Paulson, Ph.D.', 'Kathryn L. Sweedler']",['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/learn/financial-planning
Digital Fashion Innovation Specialization,4.6,Intermediate level,1 months at 10 hours a week,Flexible schedule,118 reviews,Articulate a Digital Fashion Mindset Vision Statement while defining and summarizing digitalization in the fashion industry. Define your vision with a Digital Fashion Mission Statement and set goals to help you identify what you must do to achieve it.Craft a Digital Fashion Reality Manifesto that sets your intentions and outlines your place in the Digital Transformation of the fashion industry.,"['Digital Transformation in Fashion', 'Digitalization in Fashion', 'Fashion Merchandising', 'Fashion E-Commerce', 'Digital Fashion Design']","['Digital Fashion Mindset', 'Digital Fashion Industry', 'Digital Fashion Reality']","['Leslie Holden', 'Sean Chiles']","['Parsons School of Design, The New School']",Business,https://www.coursera.org/specializations/digitalfashioninnovation
International Marketing & Cross Industry Growth  Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,410 reviews",,"['Business Marketing', 'Sports Marketing', 'Marketing']","['Intro to International Marketing', 'International Marketing Entry and Execution', 'International B2B (Business to Business) Marketing', 'International Hospitality & Healthcare Services Marketing', 'International Entertainment and Sports Marketing', 'International Marketing & Cross Industry Growth Capstone Project  ']","['Sunmee Choi', 'Dae Ryun Chang']",['Yonsei University'],Business,https://www.coursera.org/specializations/international-marketing
Inspired Leadership Specialization,4.8,Intermediate level,2 months at 10 hours a week,Flexible schedule,"1,238 reviews",,"['Appreciative Inquiry', 'Negotiation', 'Leadership', 'Emotional Intelligence', 'Coaching']","['Inspiring Leadership through Emotional Intelligence', 'Women in Leadership: Inspiring Positive Change', 'Conversations That Inspire: Coaching Learning, Leadership and Change', 'Leading Positive Change through Appreciative Inquiry', 'Be a Leader, Develop a Leader']","['Melvin Smith', 'Ronald Fry', 'Ellen  VanOosten, PhD', 'Richard Boyatzis', 'Diana Bilimoria, PhD', 'Suzanne Healy, EdD']",['Case Western Reserve University'],Business,https://www.coursera.org/specializations/inspired-leadership
Financial Acumen for Non-Financial Managers,4.5,Beginner level,8 hours (approximately),Flexible schedule,897 reviews,,[],"['Module 1: Introduction, Balance Sheet and Income Statement', 'Module 2: Cash Flow Statement', 'Module 3: Financial Statement Analysis', 'Module 4: Linking Non-Financial Metrics to Financial Performance']","['Richard Lambert', 'Christopher D. Ittner']",['University of Pennsylvania'],Business,https://www.coursera.org/learn/finance-healthcare-managers
What is Compliance?,4.8,,10 hours (approximately),Flexible schedule,"1,165 reviews","Define compliance within an industry settingDescribe the ways in which compliance affects any industry, company, or organizationIdentify the reasons industries, companies, and organizations should engage in complianceExamine the importance of compliance in supporting the financial, reputational, and functional aspects of an industry, company, or organization","['Risk Management', 'Compliance', 'Brand Management', 'Strategic Planning']","['What is compliance?', 'Why is Compliance Important?', 'Compliance & Risk', 'Developments in the Field of Compliance']","['Andrew Kandel', 'Lauren Steinfeld']",['University of Pennsylvania'],Business,https://www.coursera.org/learn/what-is-compliance
Liabilities and Equity in Accounting,4.3,Beginner level,13 hours (approximately),Flexible schedule,534 reviews,Describe the three main characteristics of liabilities.Demonstrate an understanding of the basic payroll accounting functions and tasks.Compare and contrast the different types of equity.Use the accounting equation to describe the financial position of an organization.,"['Accounting', 'Accounting for Liabilities and Equity', 'Accounts Payable and Payroll', 'Long-Term Liabilities and Note Payable', 'Owner’s Equity and Owner’s Draw']","['Liabilities and Equity in Accounting', 'Payroll, Obligations, and Loans', 'Equity and Liabilities', 'Practice with Liabilities and Equity']",['Intuit Academy Team'],['Intuit'],Business,https://www.coursera.org/learn/liabilities-equity-in-accounting
Auditing I: Conceptual Foundations of Auditing,4.7,Intermediate level,Approx. 28 hours to complete,Flexible schedule,531 reviews,,"['Financial Auditing', 'Revenue Assurance', 'Audit Risk']","['About the Course ', 'MODULE 1: Auditing is a Form of Assurance', 'MODULE 2: The Demand for High Quality Auditing', 'MODULE 3: Audit Risk and Materiality\t', 'MODULE 4: The Value of Audits\t', 'MODULE 5: Financial Statement Auditing\t', 'MODULE 6: Audit Assertions\t', ""MODULE 7: Auditor's Professional & Ethical Responsibilities\t"", 'MODULE 8: Audit Quality\t']","['Mark E. Peecher, PhD, CPA']",['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/learn/auditing-part1-conceptual-foundations
Emotional Intelligence: Cultivating Immensely Human Interactions,4.7,Intermediate level,Approx. 20 hours to complete,Flexible schedule,266 reviews,Explore the possibility of being simultaneously more emotionally attuned and professional at work.Model how to deal with difficult or critical conversations and how to hold more productive conversations.Recognize and understand how information is conveyed in a non-verbal manner.,"['Soft skills', 'Leadership', 'Emotional Intelligence', 'Social Skills', 'Intrapersonal skills']","['Self-Awareness', 'Self-Management', 'Social Awareness', 'Social Acceleration']","['Jeffrey Sanchez-Burks', 'Cheri Alexander']",['University of Michigan'],Business,https://www.coursera.org/learn/emotional-intelligence-cultivating-immensely-human-interactions
"Project Management: Tools, Approaches, Behavioural Skills  Specialization",4.9,Beginner level,1 months at 10 hours a week,Flexible schedule,131 reviews,how to correctly plan and control projectshow to let them fit it in existing organizations how to properly deal with the project team from a behavioral perspective ,"['Scope (Project Management)', 'Risk Management', 'controlling', 'Conflict Management', 'Planning']","['Project Management: Beyond planning and control', 'Project Management: Life cycle and project planning', 'Project Management: Control using the Earned Value and Risk']","['Daniel Trabucchi', 'Tommaso Buganza']",['Politecnico di Milano'],Business,https://www.coursera.org/specializations/project-management-tools-approaches-skills
Innovation: From Creativity to Entrepreneurship Specialization,4.8,Beginner level,3 months at 10 hours a week,Flexible schedule,"1,323 reviews",,"['Business Model', 'Creativity', 'Innovation', 'Entrepreneurship', 'Innovation Management']","['Strategic Innovation: Building and Sustaining Innovative Organizations', 'Strategic Innovation: Managing Innovation Initiatives', 'Creativity Toolkit I: Changing Perspectives', 'Creativity Toolkit II: Creative Collaboration', 'Entrepreneurship I: Laying the Foundation', 'Entrepreneurship II: Preparing for Launch', 'Innovation: From Creativity to Entrepreneurship Capstone']","['Thomas E. Parkinson', 'Ravi Mehta', 'E. Geoffrey Love', 'Jack Goncalo', 'Jeffrey Loewenstein', 'Jeff Flesher', 'Raj Echambadi']",['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/specializations/innovation-creativity-entrepreneurship
