Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
"Securing Software, Data and End Points",4.8,Beginner level,7 hours (approximately),Flexible schedule,24 reviews,,['Security Software'],"['Module 1: Securing Software', 'Module 2: Securing Data', 'Module 3: Identify and Analyze Malicious Code and Activity', 'Module 4: Implement and Operate Endpoint Security', 'Module 5: Operate and Secure Virtual Environments', 'Module 6: Chapter 4 Review']",['(ISC)² Education & Training'],['ISC2'],Math and Logic,https://www.coursera.org/learn/sscp-4th-ed-course-4
Trees and Graphs: Basics,4.7,Advanced level,34 hours (approximately),Flexible schedule,83 reviews,Define basic tree data structures and identify algorithmic functions associated with themExecute traversals and create graphs within a binary search tree structureDescribe strongly connected components in graphs,"['Algorithm Design', 'Python Programming', 'Data Structure Design', 'Analysis of Algorithms', 'Graphs Algorithms']","['Binary Search Trees and Algorithms on Trees', 'Basics of Graphs and Graphs Traversals', 'Union-Find Data Structures and Spanning Tree Algorithms', 'Shortest Path Algorithms']",['Sriram Sankaranarayanan'],['University of Colorado Boulder'],Math and Logic,https://www.coursera.org/learn/trees-graphs-basics
Inequality and Democracy,4.8,Beginner level,Approx. 20 hours to complete,Flexible schedule,28 reviews,,"['Philosophy', 'Economics', 'History', 'Political Science', 'Law']","['Economic inequality', 'Property and corporations', 'Democracy', 'Lobbying and campaign finance', 'Capital flight and tax avoidance', 'Alternative economic institutions']","['Yara Salman', 'Michael Bennett', 'Rutger Claassen']",['Utrecht University'],Math and Logic,https://www.coursera.org/learn/inequality-and-democracy
Programación en Python II: aprendiendo a estructurar datos,4.7,Intermediate level,Approx. 11 hours to complete,Flexible schedule,37 reviews,"Distinguir herramientas de modelamiento para programas más complejos, como herencia y polimorfismo.Utilizar estructuras de datos secuenciales y no secuenciales para el almacenamiento y consulta de datos en programas computaciones.      Construir tipos de datos propios sencillos, a través de conceptos de clases, objetos, atributos y métodos.Construir soluciones a problemas algorítmicos utilizando el modelo de programación recursiva.","['Python Programming', 'analysis']","['Introducción y bienvenida', 'Semana 1', 'Semana 2', 'Semana 3', 'Semana 4', 'Semana 5', 'Semana 6', 'Cierre']","['Valeria Herskovic', 'Cristian Ruz', 'Jorge Muñoz Gama']",['Pontificia Universidad Católica de Chile'],Math and Logic,https://www.coursera.org/learn/programacion-en-python-ii-aprendiendo-a-estructurar-datos
Renewable Energy Futures,4.8,Beginner level,16 hours (approximately),Flexible schedule,155 reviews,"How renewable energy's future is linked to other technologies, such as electricity storage and electric vehicles. How renewables' recent success is bringing new issues to light, such as electrification and electricity market design.Where renewable energy is headed, and how to get ahead of the trends.  ","['Renewable Energy', 'Hydrogen', 'Electric Vehicles', 'Climate Change', 'Energy storage']","['Introduction,  Energy Transitions, and Scenarios', 'Renewable Energy Technology Futures:  Wind, Solar PV, and More', 'Enabling Technologies for Renewable Energy', 'Emerging Issues and Concepts in Renewable Energy', 'Summary and Review']",['Paul Komor'],['University of Colorado Boulder'],Math and Logic,https://www.coursera.org/learn/renewable-energy-futures
Generalized Linear Models and Nonparametric Regression,4.3,Intermediate level,42 hours (approximately),Flexible schedule,12 reviews,"Describe how to generalize the linear model framework to accommodate data that is not suitable for the standard linear regression model.State some advantages and disadvantages of (generalized) additive models.Describe how an additive model can be generalized to incorporate non-normal response variables (i.e., define a generalized additive model).","['Calculus', 'and probability theory.', 'Linear Algebra']","['An Introduction to Generalized Linear Models Through Binomial Regression', 'Models for Count Data', 'Introduction to Nonparametric Regression', 'Introduction to Generalized Additive Models']",['Brian Zaharatos'],['University of Colorado Boulder'],Math and Logic,https://www.coursera.org/learn/generalized-linear-models-and-nonparametric-regression
Mathematical Foundations for Cryptography,4.6,Beginner level,14 hours (approximately),Flexible schedule,316 reviews,,[],"['Integer Foundations', 'Modular Exponentiation', 'Chinese Remainder Theorem', 'Primality Testing']","['Sang-Yoon Chang', 'Richard White', 'William Bahn']",['University of Colorado System'],Math and Logic,https://www.coursera.org/learn/mathematical-foundations-cryptography
Energy management for real estate. Methods and digital tools,4.5,Beginner level,Approx. 4 hours to complete,Flexible schedule,60 reviews, To identify the main role and duties of the energy manager  To know the current energy framework To assess the energy audit of the building  To perform a proper digital energy model of the buildings ,[],"['Introduction to the course', 'Energy framework and Buildings foundamentals', 'Energy management in buildings', 'Practical applications']",['Claudio Del Pero'],['Politecnico di Milano'],Math and Logic,https://www.coursera.org/learn/energy-management-for-real-estate
الإعلان من خلال فيسبوك,4.7,Beginner level,10 hours (approximately),Flexible schedule,18 reviews,إنشاء حملات في مدير إعلانات فيسبوكصمم إعلانًا يتوافق مع أهدافك التسويقية وقم بتوجيهه إلى الجمهور المراد استهدافهحدد الميزانية ومواضع ظهور الإعلانات وضعّ جدولاً للإعلانات في مدير إعلانات فيسبوككُنّ واحدًا من المساعدين المعتمدين في التسويق الرقمي بفيسبوك,"['Advertising', 'Budget', 'Evaluation', 'Advertising Campaign']","['الخطوات الأولى في مدير إعلانات فيسبوك', 'تحديد أهداف حملتك وميزانيتها', 'اختيار الجمهور والمنصات والجدول الزمني', 'إنشاء إعلاناتك وتقييم نتائج حملاتك', 'إعداد حملتك الخاصة في مدير الإعلانات']",['Daniel Kob'],['Meta'],Math and Logic,https://www.coursera.org/learn/al-ilan-min-khilal-facebook
Titanic Survival Prediction Using Machine Learning,4.8,Beginner level,2 hours,,12 reviews,"Understand the theory and intuition behind logistic regression classifier modelsBuild, train and test a logistic regression classifier model in Scikit-Learn Perform data cleaning, feature engineering and visualization","['Data Science', 'Python Programming', 'Machine Learning']",['Learn step-by-step'],['Ryan Ahmed'],['Coursera Project Network'],Math and Logic,https://www.coursera.org/projects/titanic-survival-prediction-using-machine-learning
Quantitative Model Checking,4.2,Intermediate level,Approx. 17 hours to complete,Flexible schedule,52 reviews,,[],"['Module 1: Computational Tree Logic', 'Discrete Time Markov Chains', 'Probabilistic Computational Tree Logic', 'Continuous Time Markov Chains', 'Continuous Stochastic Logic']",['Anne Remke'],['EIT Digital '],Math and Logic,https://www.coursera.org/learn/quantitative-model-checking
VLSI CAD Part I: Logic,4.7,Intermediate level,Approx. 23 hours to complete,Flexible schedule,533 reviews,,"['Logic Gate', 'Computer-Aided Design (CAD)', 'Digital Design', 'Boolean Algebra']","['Orientation', 'Computational Boolean Algebra', 'Boolean Representation via BDDs and SAT', '2-Level Logic Synthesis, and Multi-Level Logic Synthesis via the Algebraic Model', ""Multilevel Factor Extract and Don't Cares"", 'Final Exam']",['Rob A. Rutenbar'],['University of Illinois at Urbana-Champaign'],Math and Logic,https://www.coursera.org/learn/vlsi-cad-logic
Digital Systems: From Logic Gates to Processors,4.4,Intermediate level,Approx. 27 hours to complete,Flexible schedule,732 reviews,,"['Digital Design', 'Boolean Algebra', 'Processor Design', 'Digital Circuit Design']","['All you need to know to start the course', 'Previous knowledge: A review', 'What Digital Systems are?', 'Combinational Circuits (I)', 'VerilUOC_Desktop tools', 'Combinational circuits (II)', 'Arithmetic components + Introduction to VHDL', 'Sequential circuits (I)', 'Sequential circuits (II)', 'Sequential circuits III and Finite State Machines', 'Implementation of digital systems', 'COURSE SUMMARY AND FAREWELL']","['Joaquín Saiz Alcaine', 'Juan Antonio Martínez', 'Lluis Terés', 'Elena Valderrama', 'Jean-Pierre Deschamps', 'Merce Rullan', 'David Bañeres']",['Universitat Autònoma de Barcelona'],Math and Logic,https://www.coursera.org/learn/digital-systems
Google Project Management: Professional Certificate,4.8,Beginner level,6 months at 10 hours a week,Flexible schedule,"95,097 reviews","Gain an immersive understanding of the practices and skills needed to succeed in an entry-level project management roleLearn how to create effective project documentation and artifacts throughout the various phases of a projectLearn the foundations of Agile project management, with a focus on implementing Scrum events, building Scrum artifacts, and understanding Scrum rolesPractice strategic communication, problem-solving, and stakeholder management through real-world scenarios","['Project Management', 'Change Management', 'Strategic Thinking', 'Career Development', 'Organizational Culture', 'Risk Management', 'Quality Management', 'Project Execution', 'Agile Management', 'Problem Solving', 'Coaching', 'Scrum', 'Influencing', 'Effective Communication', 'Stakeholder Management', 'Business Writing', 'Project Charter', 'Procurement', 'Task Estimation', 'Project Planning']","['Foundations of Project Management', 'Project Initiation: Starting a Successful Project', 'Project Planning: Putting It All Together', 'Project Execution: Running the Project', 'Agile Project Management', 'Capstone: Applying Project Management in the Real World']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/professional-certificates/google-project-management
IBM Data Science Professional Certificate,4.6,Beginner level,5 months at 10 hours a week,Flexible schedule,"68,453 reviews","Master the most up-to-date practical skills and knowledge that data scientists use in their daily rolesLearn the tools, languages, and libraries used by professional data scientists, including Python and SQLImport and clean data sets, analyze and visualize data, and build machine learning models and pipelinesApply your new skills to real-world projects and build a portfolio of data projects that showcase your proficiency to employers","['Data Science', 'Big Data', 'Python Programming', 'Github', 'Machine Learning', 'Deep Learning', 'Methodology', 'SQL', 'Rstudio', 'Data Mining', 'Jupyter notebooks']","['What is Data Science? ', 'Tools for Data Science', 'Data Science Methodology', 'Python for Data Science, AI & Development', 'Python Project for Data Science', 'Databases and SQL for Data Science with Python', 'Data Analysis with Python', 'Data Visualization with Python', 'Machine Learning with Python', 'Applied Data Science Capstone']","['Aije Egwaikhide', 'Polong Lin', 'Rav Ahuja', 'Joseph Santarcangelo', 'Yan Luo', 'Azim Hirjani', 'Romeo Kienzler', 'Svetlana Levitan', 'Alex Aklson', 'SAEED AGHABOZORGI', 'Hima Vasudevan', 'Saishruthi Swaminathan', 'Dr. Pooja']",['IBM'],Math and Logic,https://www.coursera.org/professional-certificates/ibm-data-science
IBM DevOps and Software Engineering Professional Certificate,4.7,Beginner level,3 months at 10 hours a week,Flexible schedule,"2,846 reviews","Develop  a DevOps mindset, practice Agile philosophy & Scrum methodology -  essential to succeed in the era of Cloud Native Software EngineeringCreate applications using Python  language, using various programming constructs and logic, including functions, REST APIs, and  librariesBuild applications composed of microservices and deploy using containers (e.g. Docker, Kubernetes, and OpenShift) & serverless technologiesEmploy tools for automation, continuous integration (CI) and continuous deployment (CD) including Chef, Puppet, GitHub Actions, Tekton and  Travis. ","['Python Programming', 'Application development', 'Web Application', 'Flask', 'Artificial Intelligence (AI)', 'CI/CD', 'Microservices', 'Cloud Computing', 'Kubernetes', 'Devops', 'Software Testing', 'Test-Driven Development', 'Behavior-Driven Development', 'Test Case', 'Automated Testing', 'Kanban', 'Zenhub', 'Scrum Methodology', 'Agile Software Development', 'Sprint Planning', 'Representational State Transfer (REST)', 'Cloud Applications', 'Openshift', 'serverless', 'Docker', 'Containers', 'Cloud Native', 'agile', 'TDD/BDD', 'Observability', 'Telemetry', 'Monitoring', 'logging', 'Tracing', 'Distributed Version Control Systems (DVCS)', 'Git (Software)', 'Github', 'open source', 'Cloning and forking', 'Continuous Integration', 'Continuous Development', 'Infrastructure As Code', 'Automation', 'Hybrid Multicloud', 'Iaas PaaS Saas', 'Data Science', 'Data Analysis', 'Numpy', 'Pandas', 'Open Web Application Security Project (OWASP)', 'security', 'Shell Script', 'Bash (Unix Shell)', 'Extract Transform and Load (ETL)', 'Linux', 'Linux Commands']","['Introduction to DevOps', 'Introduction to Cloud Computing', 'Introduction to Agile Development and Scrum', 'Hands-on Introduction to Linux Commands and Shell Scripting', 'Getting Started with Git and GitHub', 'Python for Data Science, AI & Development', 'Developing AI Applications with Python and Flask', 'Introduction to Containers w/ Docker, Kubernetes & OpenShift', 'Application Development using Microservices and Serverless ', 'Introduction to Test and Behavior Driven Development', 'Continuous Integration and Continuous Delivery (CI/CD)', 'Application Security for Developers and DevOps Professionals', 'Monitoring and Observability for\xa0Development and DevOps', 'DevOps Capstone Project']","['John Rofrano', 'Alex Parker', 'Ramanujam Srinivasan', 'Rav Ahuja', 'Joseph Santarcangelo', 'Ramesh Sannareddy', 'Lavanya Thiruvali Sunderarajan', 'Sam Prokopchuk', 'Upkar Lidder', 'Abhishek Gagneja']",['IBM'],Math and Logic,https://www.coursera.org/professional-certificates/devops-and-software-engineering
IBM Back-End Development Professional Certificate,4.6,Beginner level,12 months at 10 hours a week,Flexible schedule,438 reviews," Master the most up-to-date practical skills and knowledge that back-end developers use in their daily rolesLearn to deploy and scale applications using methodologies and tools, Docker, Kubernetes, microservices, and serverless functionsWrite back-end applications with object-oriented programming languages including server-side Python while using version control and package managersEmploy continuous integration / continuous development (CI/CD) and monitoring methodologies to facilitate software development life-cycle automation","['Django (Web Framework)', 'Mongodb', 'Docker', 'Flask', 'Representational State Transfer (REST)', 'Object Relational Mapping (ORM)', 'Relational Database (RDBMS)', 'SQL', 'Back-End Applications', 'Observability', 'Telemetry', 'Monitoring', 'logging', 'Tracing', 'Cloud Applications', 'Openshift', 'Microservices', 'serverless', 'Distributed Version Control Systems (DVCS)', 'Git (Software)', 'Github', 'open source', 'Cloning and forking', 'Kubernetes', 'Containers', 'Cloud Native', 'Data Science', 'Data Analysis', 'Python Programming', 'Numpy', 'Pandas', 'Software Engineering', 'Software Architecture', 'Agile and Scrum', 'Software Development Lifecycle (SDLC)', 'Shell Script', 'Bash (Unix Shell)', 'Extract Transform and Load (ETL)', 'Linux', 'Linux Commands', 'Application development', 'Web Application', 'Artificial Intelligence (AI)', 'Open Web Application Security Project (OWASP)', 'security']","['Introduction to Software Engineering', 'Hands-on Introduction to Linux Commands and Shell Scripting', 'Getting Started with Git and GitHub', 'Python for Data Science, AI & Development', 'Developing AI Applications with Python and Flask', 'Django Application Development with SQL and Databases', 'Introduction to Containers w/ Docker, Kubernetes & OpenShift', 'Application Development using Microservices and Serverless ', 'Application Security for Developers and DevOps Professionals', 'Monitoring and Observability for\xa0Development and DevOps', 'Back-end Application Development Capstone Project']","['John Rofrano', 'Alex Parker', 'Ramanujam Srinivasan', 'Rav Ahuja', 'IBM Skills Network Team', 'Joseph Santarcangelo', 'Yan Luo', 'Ramesh Sannareddy', 'Lavanya Thiruvali Sunderarajan', 'Sam Prokopchuk', 'Upkar Lidder', 'Bethany Hudnutt', 'Abhishek Gagneja']",['IBM'],Math and Logic,https://www.coursera.org/professional-certificates/ibm-backend-development
Deep Learning Specialization,4.9,Intermediate level,3 months at 10 hours a week,Flexible schedule,"132,611 reviews","Build and train deep neural networks, identify key architecture parameters, implement vectorized neural networks and deep learning to applicationsTrain test sets, analyze variance for DL applications, use standard techniques and optimization algorithms, and build neural networks in TensorFlowBuild a CNN and apply it to detection and recognition tasks, use neural style transfer to generate art, and apply algorithms to image and video dataBuild and train RNNs, work with NLP and Word Embeddings, and use HuggingFace tokenizers and transformer models to perform NER and Question Answering","['Recurrent Neural Network', 'Tensorflow', 'Convolutional Neural Network', 'Artificial Neural Network', 'Transformers']","['Neural Networks and Deep Learning', 'Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization', 'Structuring Machine Learning Projects', 'Convolutional Neural Networks', 'Sequence Models']","['Andrew Ng', 'Younes Bensouda Mourri', 'Kian Katanforoosh']",['DeepLearning.AI'],Math and Logic,https://www.coursera.org/specializations/deep-learning
Supervised Machine Learning: Regression and Classification ,4.9,Beginner level,33 hours (approximately),Flexible schedule,"16,959 reviews","Build machine learning models in Python using popular machine learning libraries NumPy & scikit-learnBuild & train supervised machine learning models for prediction & binary classification tasks, including linear regression & logistic regression","['Linear Regression', 'Regularization to Avoid Overfitting', 'Logistic Regression for Classification', 'Gradient Descent', 'Supervised Learning']","['Week 1: Introduction to Machine Learning', 'Week 2: Regression with multiple input variables', 'Week 3: Classification']","['Andrew Ng', 'Aarti Bagul', 'Eddy Shyu', 'Geoff Ladwig']","['DeepLearning.AI', 'Stanford University']",Math and Logic,https://www.coursera.org/learn/machine-learning
"Foundations: Data, Data, Everywhere",4.8,Beginner level,25 hours (approximately),Flexible schedule,"97,014 reviews","Define and explain key concepts involved in data analytics including data, data analysis, and data ecosystems.Conduct an analytical thinking self assessment giving specific examples of the application of analytical thinking.Discuss the role of spreadsheets, query languages, and data visualization tools in data analytics.Describe the role of a data analyst with specific reference to jobs.","['Spreadsheet', 'Data Analysis', 'SQL', 'Data Visualization', 'Data Cleansing']","['Introducing data analytics and analytical thinking', 'The wonderful world of data', 'Set up your data analytics toolbox', 'Become a fair and impactful data professional']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/learn/foundations-data
AI in Healthcare Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,348 reviews","Identify problems healthcare providers face that machine learning can solveAnalyze how AI affects patient care safety, quality, and researchRelate AI to the science, practice, and business of medicineApply the building blocks of AI to help you innovate and understand emerging technologies  ",[],"['Introduction to Healthcare', 'Introduction to Clinical Data', 'Fundamentals of Machine Learning for Healthcare', 'Evaluations of AI Applications in Healthcare', 'AI in Healthcare Capstone']","['Mildred Cho', 'Steven Bagley', 'David Magnus', 'Tina Hernandez-Boussard', 'Laurence Baker', 'Serena Yeung', 'Matthew Lungren', 'Nigam Shah']",['Stanford University'],Math and Logic,https://www.coursera.org/specializations/ai-healthcare
IBM AI Engineering Professional Certificate,4.5,Intermediate level,2 months at 10 hours a week,Flexible schedule,"5,939 reviews","Describe machine learning, deep learning, neural networks, and ML algorithms like classification, regression, clustering, and dimensional reduction Implement supervised and unsupervised machine learning models using SciPy and ScikitLearn Deploy machine learning algorithms and pipelines on Apache Spark Build deep learning models and neural networks using Keras, PyTorch, and TensorFlow ","['Image Processing', 'Artificial Intelligence (AI)', 'Opencv', 'Computer Vision', 'Deep Learning', 'Machine Learning', 'regression', 'Hierarchical Clustering', 'classification', 'SciPy and scikit-learn', 'Artificial Neural Network', 'keras']","['Machine Learning with Python', 'Introduction to Deep Learning & Neural Networks with Keras', 'Introduction to Computer Vision and Image Processing', 'Deep Neural Networks with PyTorch', 'Building Deep Learning Models with TensorFlow', 'AI Capstone Project with Deep Learning ']","['Aije Egwaikhide', 'Samaya Madhavan', 'Joseph Santarcangelo', 'Romeo Kienzler', 'SAEED AGHABOZORGI', 'Alex Aklson', 'JEREMY NILMEIER']",['IBM'],Math and Logic,https://www.coursera.org/professional-certificates/ai-engineer
Python for Everybody Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"209,311 reviews",,"['Json', 'Xml', 'Python Programming', 'Database (DBMS)']","['Programming for Everybody (Getting Started with Python)', 'Python Data Structures', 'Using Python to Access Web Data', 'Using Databases with Python', 'Capstone: Retrieving, Processing, and Visualizing Data with Python']",['Charles Russell Severance'],['University of Michigan'],Math and Logic,https://www.coursera.org/specializations/python
IBM Applied DevOps Engineering Professional Certificate,4.8,Intermediate level,3 months at 10 hours a week,Flexible schedule,265 reviews,"Write quality agile user stories, estimate and assign story points to them, and track stories using a kanban board on ZenHubDevelop RESTful Python microservices, test with TDD methods, practice CI/CD, and deploy using serverless and container technologies like KubernetesDevelop and execute unit tests with test driven development (TDD) methods including coverage reports, factories, fakes, and mock objectsGain technical experience through hands on labs and projects and build a portfolio to demonstrate your job readiness","['Representational State Transfer (REST)', 'Cloud Applications', 'Openshift', 'Microservices', 'serverless', 'Software Testing', 'Test-Driven Development', 'Behavior-Driven Development', 'Test Case', 'Automated Testing', 'CI/CD', 'agile', 'Devops', 'TDD/BDD', 'Cloud Native', 'Continuous Integration', 'Continuous Development', 'Infrastructure As Code', 'Automation', 'Observability', 'Telemetry', 'Monitoring', 'logging', 'Tracing', 'Docker', 'Kubernetes', 'Containers', 'Kanban', 'Zenhub', 'Scrum Methodology', 'Agile Software Development', 'Sprint Planning', 'Open Web Application Security Project (OWASP)', 'security', 'Cloud Computing']","['Introduction to DevOps', 'Introduction to Agile Development and Scrum', 'Introduction to Containers w/ Docker, Kubernetes & OpenShift', 'Application Development using Microservices and Serverless ', 'Introduction to Test and Behavior Driven Development', 'Continuous Integration and Continuous Delivery (CI/CD)', 'Application Security for Developers and DevOps Professionals', 'Monitoring and Observability for\xa0Development and DevOps', 'DevOps Capstone Project']","['John Rofrano', 'Alex Parker', 'Ramanujam Srinivasan', 'Upkar Lidder']",['IBM'],Math and Logic,https://www.coursera.org/professional-certificates/ibm-applied-devops-engineering
Technical Support Fundamentals,4.8,Beginner level,28 hours (approximately),Flexible schedule,"147,559 reviews",,"['Binary Code', 'Customer Support', 'Linux', 'Troubleshooting']","['Introduction to IT ', 'Hardware', 'Operating System', 'Networking', 'Software', 'Troubleshooting']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/learn/technical-support-fundamentals
Natural Language Processing Specialization,4.6,Intermediate level,3 months at 10 hours a week,Flexible schedule,"5,285 reviews","Use logistic regression, naïve Bayes, and word vectors to implement sentiment analysis, complete analogies & translate words.Use dynamic programming, hidden Markov models, and word embeddings to implement autocorrect, autocomplete & identify part-of-speech tags for words.Use recurrent neural networks, LSTMs, GRUs & Siamese networks in Trax for sentiment analysis, text generation & named entity recognition.Use encoder-decoder, causal, & self-attention to machine translate complete sentences, summarize text, build chatbots & question-answering.","['Machine Translation', 'Transformers', 'Sentiment Analysis', 'Word2vec', 'Attention Models']","['Natural Language Processing with Classification and Vector Spaces', 'Natural Language Processing with Probabilistic Models', 'Natural Language Processing with Sequence Models', 'Natural Language Processing with Attention Models']","['Łukasz Kaiser', 'Younes Bensouda Mourri', 'Eddy Shyu']",['DeepLearning.AI'],Math and Logic,https://www.coursera.org/specializations/natural-language-processing
Ask Questions to Make Data-Driven Decisions,4.7,Beginner level,21 hours (approximately),Flexible schedule,"29,756 reviews",Explain how the problem-solving road map applies to typical analysis scenarios. Discuss the use of data in the decision-making process.Demonstrate the use of spreadsheets to complete basic tasks of the data analyst including entering and organizing data.Describe the key ideas associated with structured thinking.,"['Decision-Making', 'Spreadsheet', 'Data Analysis', 'Problem Solving', 'Questioning']","['Ask effective questions', 'Make data-driven decisions ', 'Spreadsheet magic', 'Always remember the stakeholder']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/learn/ask-questions-make-decisions
Financial Markets,4.8,Beginner level,Approx. 33 hours to complete,Flexible schedule,"26,485 reviews",,"['Behavioral Finance', 'Financial Markets', 'Finance', 'Behavioral Economics']","['Module 1', 'Module 2', 'Module 3', 'Module 4', 'Module 5', 'Module 6', 'MODULE 7']",['Robert Shiller'],['Yale University'],Math and Logic,https://www.coursera.org/learn/financial-markets-global
Connect and Protect: Networks and Network Security,4.8,Beginner level,14 hours (approximately),Flexible schedule,"2,778 reviews",Define the types of networks and components of networksIllustrate how data is sent and received over a networkUnderstand how to secure a network against intrusion tacticsDescribe system hardening techniques,"['Security Hardening', 'Network Security', 'Transmission Control Protocol / Internet Protocol (TCP/IP)', 'Network Architecture', 'Cloud Networks']","['Network architecture', 'Network operations', 'Secure against network intrusions ', 'Security hardening']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/learn/networks-and-network-security
Gestión de Proyectos de Google Professional Certificate,4.9,Beginner level,6 months at 10 hours a week,Flexible schedule,"6,311 reviews","Comprende en detalle las prácticas y habilidades necesarias para tener éxito en un puesto de gestión de proyectos de nivel básico.
Aprende a crear documentación y artefactos efectivos a lo largo de las distintas fases de un proyecto.Conoce los fundamentos de la metodología Agile y las funciones de Scrum.
Ejercita la comunicación estratégica, la resolución de problemas y la gestión de las partes interesadas en situaciones del mundo real.
","['Estatuto del proyecto', 'Redacción de negocios', 'Pensamiento estratégico', 'Gestión de proyectos', 'Gestión de los interesados', 'Gestión de riesgos', 'Gestión de calidad', 'Ejecución del proyecto', 'Estimación de tareas', 'Adquisiciones', 'Planificación de Proyectos', 'desarrollo profesional', 'gestión de cambios', 'Cultura de la organización', 'Resolución de problemas', 'Comunicación efectiva', 'Asesoramiento', 'Gestión con la metodología Agile', 'Influencia', 'Scrum']","['Fundamentos de la gestión de proyectos', 'Iniciación del proyecto: Cómo iniciar un proyecto exitoso', 'Planificación del proyecto: reunir todos los elementos', 'Ejecución del proyecto: Ejecutar el proyecto', 'Gestión de proyectos con la metodología Agile', 'Proyecto final: Aplicación de la gestión de proyectos en el mundo real']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/professional-certificates/gestion-de-proyectos-de-google
Construction Management Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"7,554 reviews","Major construction management fundamentals, key project scheduling techniques, types of cost estimates and monitoring project cash flow","['Schedule', 'Finance', 'Cost Control', 'Real Estate finance', 'Cost Estimate']","['Construction Project Management', 'Construction Scheduling', 'Construction Cost Estimating and Cost Control', 'Construction Finance', 'The Construction Industry: The Way Forward']","['Ibrahim Odeh, Ph.D., MBA']",['Columbia University'],Math and Logic,https://www.coursera.org/specializations/construction-management
Introduction to Psychology ,4.9,Beginner level,Approx. 14 hours to complete,Flexible schedule,"27,546 reviews",,"['Critical Thinking', 'Problem Solving', 'analytical thinking', 'abstract thinking', 'reasoning']","['Welcome to Introduction to Psychology ', 'Foundations ', 'Development and Language ', 'Cognition', 'Self and others ', 'Variation', 'The good life']",['Paul Bloom'],['Yale University'],Math and Logic,https://www.coursera.org/learn/introduction-psychology
Project Planning: Putting It All Together,4.8,Beginner level,32 hours (approximately),Flexible schedule,"11,204 reviews","Describe the components of the project planning phase and their significance.Identify tools and best practices to build a project plan and risk management plan. Describe how to estimate, track, and maintain a budget.Draft a communication plan and explain how to manage it.","['Procurement', 'Risk Management', 'Strategic Thinking', 'Task Estimation', 'Project Planning']","['Beginning the planning phase', 'Building a project plan', 'Managing budgeting and procurement', 'Managing risks effectively', 'Organizing communication and documentation']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/learn/project-planning-google
The Materiality of ESG Factors Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,927 reviews,,"['ESG', 'Finance', 'Climate Change', 'Investment', 'social activism']","['ESG Risks and Opportunities', 'ESG Impact: Investor Perspective', 'ESG and Climate Change', 'ESG and Social Activism']","['Christopher Geczy', 'Mary-Hunter McDonnell', 'Witold Henisz', 'Sarah Light']",['University of Pennsylvania'],Math and Logic,https://www.coursera.org/specializations/materiality-esg-factors
Introduction to Statistics,4.6,Beginner level,Approx. 14 hours to complete,Flexible schedule,"2,770 reviews",,[],"['Introduction and Descriptive Statistics for Exploring Data', 'Producing Data and Sampling', 'Probability', 'Normal Approximation and Binomial Distribution', 'Sampling Distributions and the Central Limit Theorem', 'Regression', 'Confidence Intervals', 'Tests of Significance', 'Resampling', 'Analysis of Categorical Data', 'One-Way Analysis of Variance (ANOVA)', 'Multiple Comparisons']",['Guenther Walther'],['Stanford University'],Math and Logic,https://www.coursera.org/learn/stanford-statistics
Supply Chain Management Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,"11,832 reviews",,"['Forecasting', 'Lean Six Sigma', 'Supply Chain Risk Management', 'Logistics', 'Supply Chain']","['Supply Chain Logistics', 'Supply Chain Operations', 'Supply Chain Planning', 'Supply Chain Sourcing', 'Supply Chain Management Strategy']","['Rudolf Leuschner, Ph.D.']",['Rutgers the State University of New Jersey'],Math and Logic,https://www.coursera.org/specializations/supply-chain-management
Data Science Specialization,4.5,Beginner level,7 months at 10 hours a week,Flexible schedule,"38,691 reviews","Use R to clean, analyze, and visualize data.Navigate the entire data science pipeline from data acquisition to publication. Use GitHub to manage data science projects.Perform regression analysis, least squares and inference using regression models.","['Github', 'Machine Learning', 'R Programming', 'Regression Analysis']","['The Data Scientist’s Toolbox', 'R Programming', 'Getting and Cleaning Data', 'Exploratory Data Analysis', 'Reproducible Research', 'Statistical Inference', 'Regression Models', 'Practical Machine Learning', 'Developing Data Products', 'Data Science Capstone']","['Roger D. Peng, PhD', 'Jeff Leek, PhD', 'Brian Caffo, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/specializations/jhu-data-science
